,player,pts_won,net_pts,net_efficiency
0,Carlos Alcaraz,181,233,77.6824034334764
1,Grigor Dimitrov,110,145,75.86206896551724
2,Jannik Sinner,142,191,74.3455497382199
3,Hubert Hurkacz,225,325,69.23076923076923
4,Andre Agassi,84,128,65.625
5,Roger Federer,275,421,65.32066508313538
6,Novak Djokovic,142,218,65.13761467889908
7,Pete Sampras,274,428,64.01869158878505
8,Andy Murray,82,129,63.565891472868216
9,Stefan Edberg,205,350,58.57142857142858
