,player,pts_won,net_pts,net_efficiency
0,Juan Carlos Ferrero,32,44,72.72727272727273
1,Lleyton Hewitt,109,155,70.3225806451613
2,Roger Federer,177,260,68.07692307692308
3,Sebastien Grosjean,23,34,67.64705882352942
4,Gaston Gaudio,22,33,66.66666666666666
5,Carlos Moya,33,52,63.46153846153846
6,Andre Agassi,36,58,62.06896551724138
7,Boris Becker,37,64,57.8125
8,Marat Safin,25,45,55.55555555555556
9,Andy Roddick,17,40,42.5
