,player,pts_won,net_pts,net_efficiency
0,Alexandr Dolgopolov,23,26,88.46153846153845
1,Jeremy Chardy,17,21,80.95238095238095
2,Jordan Thompson,23,30,76.66666666666667
3,Alex De Minaur,16,21,76.19047619047619
4,Rafael Nadal,18,24,75.0
5,Roger Federer,17,23,73.91304347826086
6,Milos Raonic,56,76,73.68421052631578
7,Jo Wilfried Tsonga,18,25,72.0
8,Grigor Dimitrov,32,47,68.08510638297872
9,Rinky Hijikata,17,29,58.620689655172406
