Player,Ace Rate,num_matches
John Isner,0.24288668763846433,37
Reilly Opelka,0.21364225302676865,44
Alexander Bublik,0.16918655922050305,65
Lloyd Harris,0.14859679716691604,53
Marin Cilic,0.1444675321912172,56
Matteo Berrettini,0.13802690373952656,55
Alexander Zverev,0.13725933005720242,75
Daniil Medvedev,0.13006324356671095,76
Feliciano Lopez,0.12948465182767221,31
Arthur Rinderknech,0.12686150557916434,35
Felix Auger Aliassime,0.1250844385306763,62
Hubert Hurkacz,0.12466093598579366,60
Alexei Popyrin,0.1150520334501575,44
Gael Monfils,0.11399961147349602,37
Taylor Fritz,0.11291911310744099,56
Jan Lennard Struff,0.11113592479553959,57
Denis Shapovalov,0.11063754770721868,54
Aljaz Bedene,0.10766108582875611,30
Benoit Paire,0.10632839627746282,43
Andrey Rublev,0.10334550903222986,78
Ugo Humbert,0.09888846361484713,39
Novak Djokovic,0.09696609376525415,63
Ilya Ivashka,0.09646783705918476,48
Jordan Thompson,0.09154089030725863,42
Karen Khachanov,0.09076036722260473,59
Stefanos Tsitsipas,0.08593380069591944,75
James Duckworth,0.08535123503600583,41
Grigor Dimitrov,0.08469099777846267,42
Frances Tiafoe,0.08352120883001692,57
Gianluca Mager,0.0800392552960484,39
Lorenzo Sonego,0.07989507408998549,54
Mackenzie Mcdonald,0.07859754247146673,37
Egor Gerasimov,0.07748999748408283,40
Stefano Travaglia,0.07574508686267013,31
Casper Ruud,0.07325339302273284,76
Jeremy Chardy,0.0722299989187157,38
Sebastian Korda,0.07197232821851263,49
Jannik Sinner,0.06760017823652223,72
Emil Ruusuvuori,0.06554454841694286,45
Marcos Giron,0.06533316086020159,43
Cameron Norrie,0.065306003357692,77
Soon Woo Kwon,0.06446689771893424,34
Laslo Djere,0.06237528503318836,49
Aslan Karatsev,0.06183321347413164,54
Filip Krajinovic,0.06138014354204803,43
Marco Cecchinato,0.061290249354943795,37
Cristian Garin,0.06101315901122984,40
Nikoloz Basilashvili,0.060019001388500005,61
Adrian Mannarino,0.05843474658105097,40
Tommy Paul,0.05713874965341141,48
Daniel Evans,0.05682740101029412,48
Richard Gasquet,0.05391596154742661,32
Pablo Carreno Busta,0.05381095815836028,57
Marton Fucsovics,0.053809267156100606,51
Carlos Alcaraz,0.05376070492229314,49
Dominik Koepfer,0.05010802675813197,48
Roberto Bautista Agut,0.0499868913546504,55
Miomir Kecmanovic,0.0485511633426467,40
Dusan Lajovic,0.04594432772228749,46
Alex De Minaur,0.044281011841012345,50
Federico Delbonis,0.04256334928406972,48
Ricardas Berankis,0.0421342608668414,32
Pedro Martinez,0.041497064427836385,36
Jaume Munar,0.04051396003040298,31
John Millman,0.04046806003097025,50
Federico Coria,0.04041987713921423,34
Albert Ramos,0.039688937800517805,49
Fabio Fognini,0.03928466752171332,46
Lorenzo Musetti,0.037377192775590186,43
Alejandro Davidovich Fokina,0.035492492299586786,50
Yoshihito Nishioka,0.03273163067664378,33
Kei Nishikori,0.03250743622133595,45
Mikael Ymer,0.030991985803419893,38
Pablo Andujar,0.02937977186843685,30
Diego Schwartzman,0.028939052604266123,61
