Player,Second Serve Win %,num_matches
Novak Djokovic,0.5824169293533151,50
Reilly Opelka,0.5804372847790031,36
Pablo Carreno Busta,0.5787171577887738,62
Nick Kyrgios,0.5677028804909223,52
Carlos Alcaraz,0.5623327814937451,70
Hubert Hurkacz,0.5616351445049501,62
Yoshihito Nishioka,0.5581810187030433,36
Stefanos Tsitsipas,0.5577032812138489,85
Rafael Nadal,0.5576112153402805,49
Casper Ruud,0.5569622033486711,73
Adrian Mannarino,0.5541650547032904,54
Maxime Cressy,0.548557290639622,53
Thiago Monteiro,0.5480004623241381,36
Miomir Kecmanovic,0.5467085190201508,64
Roberto Bautista Agut,0.5465752882598758,61
Brandon Nakashima,0.5462961730745782,58
Benjamin Bonzi,0.5447244579656946,47
Holger Rune,0.5401181973661404,64
Taylor Fritz,0.5387754651944436,68
Lorenzo Musetti,0.5383738822016748,63
Denis Shapovalov,0.5374471661316914,60
Alex Molcan,0.5358899310092832,46
John Isner,0.5353430040102685,41
Mikael Ymer,0.5347020728318415,42
Alex De Minaur,0.5342711461110892,72
Filip Krajinovic,0.533378476295566,36
Borna Coric,0.5330195039487456,33
Jannik Sinner,0.5301240191182124,64
Frances Tiafoe,0.5291904999024201,60
Dominic Thiem,0.5278108596864369,34
Sebastian Baez,0.5263778600852979,56
Jenson Brooksby,0.5241169020550618,47
Daniel Evans,0.5240573683135995,58
Richard Gasquet,0.5237154424332585,45
Cameron Norrie,0.5237037749084695,76
Steve Johnson,0.5235487802627787,34
Pedro Martinez,0.5221792959346298,45
Marin Cilic,0.5219966366588026,54
Kamil Majchrzak,0.5219731476712519,31
Andrey Rublev,0.5196780893110108,71
Sebastian Korda,0.519498067724369,56
Emil Ruusuvuori,0.5192485052063737,64
Francisco Cerundolo,0.5172781545370025,45
Daniil Medvedev,0.516867422181922,64
Grigor Dimitrov,0.5168655468622598,48
Tommy Paul,0.5154723583829887,66
Albert Ramos,0.5145848997229558,52
Tallon Griekspoor,0.5143675009614144,43
Jack Draper,0.513925883873438,33
Alejandro Davidovich Fokina,0.5132393788617817,47
Matteo Berrettini,0.5115991442440174,44
Felix Auger Aliassime,0.5115299961323265,87
Marton Fucsovics,0.5105353189698523,35
Marcos Giron,0.5096685130944327,46
Lorenzo Sonego,0.5080045274233804,55
Karen Khachanov,0.5071015351719358,62
Mackenzie Mcdonald,0.5068376002526949,54
Oscar Otte,0.5064617252876575,46
Ugo Humbert,0.5060942220930499,30
Ilya Ivashka,0.5019035394571444,43
Soon Woo Kwon,0.5014339900301867,44
Dusan Lajovic,0.5013876914110588,34
Federico Coria,0.501282097021632,33
Laslo Djere,0.4991734840715885,46
Jiri Lehecka,0.49840407272239495,32
Andy Murray,0.49505393876140735,46
Alexander Zverev,0.4944602414240838,40
Aslan Karatsev,0.4923282555988062,46
Thanasi Kokkinakis,0.4921502237553912,34
Joao Sousa,0.4921013582871249,35
David Goffin,0.49197884614928383,53
Botic Van De Zandschulp,0.48991306516715055,67
Fabio Fognini,0.48961610830911373,43
Arthur Rinderknech,0.48812174795940905,42
Alejandro Tabilo,0.487504678214689,33
Diego Schwartzman,0.48285965852361523,57
Jaume Munar,0.47976030011540993,43
Federico Delbonis,0.4696826395030385,32
Taro Daniel,0.4668755188107108,32
Alexander Bublik,0.451384032170376,60
Cristian Garin,0.44902039333795885,41
Nikoloz Basilashvili,0.44651769215762704,44
