Player,Ace Rate,num_matches
Ivo Karlovic,0.21107119994297469,44
Joachim Johansson,0.19946974697286135,57
Andy Roddick,0.17844560510370666,92
Wayne Arthurs,0.16617071606862455,35
Martin Verkerk,0.16122145975003607,45
Jan Michael Gambill,0.148111773275399,43
Ivan Ljubicic,0.14748880971042613,61
Mardy Fish,0.14095088091168217,50
Max Mirnyi,0.13265191440299667,53
Greg Rusedski,0.1310628710635656,42
Mark Philippoussis,0.13020854138021734,30
Gregory Carraz,0.12722889235440737,34
Mario Ancic,0.12300978760548925,51
Thomas Johansson,0.12276412108435962,50
Feliciano Lopez,0.12169955879706872,60
Marat Safin,0.11983975272270411,75
Raemon Sluiter,0.11744042504076802,42
Cyril Saulnier,0.11080153903004501,51
Roger Federer,0.10331328032690273,81
Nicolas Kiefer,0.10013789523968669,57
Xavier Malisse,0.10001348142575459,49
Andre Agassi,0.09833992865991183,50
Agustin Calleri,0.09670591679639487,40
Kenneth Carlsen,0.09622545564638177,34
Carlos Moya,0.09533663120120926,79
Robin Soderling,0.0948346157606642,59
Tomas Berdych,0.09483071323023219,31
Gustavo Kuerten,0.09390413688617334,36
Lleyton Hewitt,0.09365028937495935,86
Antony Dupuis,0.09246451583805865,38
Karol Beck,0.09058713391384086,44
Taylor Dent,0.09054233012395123,57
Sebastien Grosjean,0.0887488172596686,43
Tommy Haas,0.0877379440962454,59
Thomas Enqvist,0.08684687645871968,35
Paradorn Srichaphan,0.08558998890776975,74
Fernando Gonzalez,0.08362770777191984,63
Wayne Ferreira,0.08335109839255771,31
Michael Llodra,0.0829850132284224,32
Fernando Verdasco,0.08203190009638016,56
Victor Hanescu,0.08113337108445183,44
Radek Stepanek,0.08055972369567332,57
Arnaud Clement,0.0777818438214191,41
Tim Henman,0.07512735049052355,66
Jose Acasuso,0.0721753592919431,34
Jonas Bjorkman,0.07187974471423764,47
Guillermo Canas,0.07104365518293182,62
Robby Ginepri,0.07102740741684738,48
Andrei Pavel,0.0704687256527276,59
Mikhail Youzhny,0.0685056998941892,69
Igor Andreev,0.06778105923087799,57
Sargis Sargsian,0.06711138319897553,44
Albert Costa,0.0670967879846164,44
Jiri Novak,0.0670785995821505,64
Juan Carlos Ferrero,0.06607672831267529,39
Luis Horna,0.06582241599203394,60
Dominik Hrbaty,0.0657839980728709,69
Jurgen Melzer,0.06487323974343305,54
Nicolas Massu,0.062145841660788896,70
Rainer Schuettler,0.05941566592843435,59
Tommy Robredo,0.05826967653589254,69
Florian Mayer,0.057893424323402325,38
Davide Sanguinetti,0.05774479799924804,31
Flavio Saretta,0.057261892960300785,34
Mariano Zabaleta,0.05554362386926197,48
Vincent Spadea,0.05506111951220735,69
Irakli Labadze,0.053956487603299984,37
Bohdan Ulihrach,0.05264854283748223,30
Felix Mantilla,0.05251907310885355,32
Alex Corretja,0.051700771200721994,32
David Nalbandian,0.05065587874963331,48
Fabrice Santoro,0.04984879709011394,34
Hicham Arazi,0.049189248348471194,34
Stefan Koubek,0.048716859779183226,50
Nikolay Davydenko,0.04794883641716409,62
Juan Ignacio Chela,0.043609444882922475,61
Hyung Taik Lee,0.042809998884983796,35
Guillermo Coria,0.04167842989699596,54
Sjeng Schalken,0.04031390682918897,40
Jarkko Nieminen,0.03970762086597904,39
David Sanchez,0.0396616090905302,47
David Ferrer,0.03873496782342123,60
Alberto Martin,0.03581926796221825,49
Gaston Gaudio,0.034304115523202346,61
Rafael Nadal,0.033586711364166286,48
Filippo Volandri,0.028217760383539518,55
Olivier Rochus,0.022775036934876643,43
