Player,Ace Rate,num_matches
John Isner,0.26795670102992913,48
Milos Raonic,0.2543896920828834,38
Reilly Opelka,0.2473923522238191,50
Sam Querrey,0.21187642791589495,41
Nick Kyrgios,0.21064566864645135,38
Alexander Bublik,0.16398960944492466,30
Jo-Wilfried Tsonga,0.1498976236055285,52
Jan Lennard Struff,0.14587392981217462,64
Alexander Zverev,0.1405824729661891,69
Daniil Medvedev,0.12274002680837515,80
Taylor Fritz,0.11994466598128553,62
Benoit Paire,0.11949565726895883,63
Matteo Berrettini,0.11881164221622219,68
Aljaz Bedene,0.11572411618598241,38
Felix Auger Aliassime,0.11502805731138366,57
Jeremy Chardy,0.11429892320162523,55
Denis Shapovalov,0.11307667054814594,67
Stan Wawrinka,0.11286692160445536,53
Nicolas Jarry,0.1097896081703783,40
Tennys Sandgren,0.10936451317605818,30
Marin Cilic,0.10697761324199535,42
Roger Federer,0.10381320353958572,66
Alexei Popyrin,0.09658719088504665,31
Hubert Hurkacz,0.09352699532213075,49
Ugo Humbert,0.090850825486875,40
David Goffin,0.08955901197409499,64
Fernando Verdasco,0.08950086276301943,53
Andrey Rublev,0.08945164018969552,57
Karen Khachanov,0.08903092553497198,59
Gael Monfils,0.0887894376301487,58
Kyle Edmund,0.08865249786826795,39
Leonardo Mayer,0.08795013590629817,34
Robin Haase,0.08788954972984722,33
Pierre Hugues Herbert,0.08700824243099922,46
Lorenzo Sonego,0.08690392993002068,43
Stefanos Tsitsipas,0.0854275052548007,80
Novak Djokovic,0.085353785826618,69
Borna Coric,0.08403298306461605,50
Grigor Dimitrov,0.08332589883693853,44
Lucas Pouille,0.081848058851795,42
Steve Johnson,0.079668991818405,35
Adrian Mannarino,0.0791825050785973,53
Peter Gojowczyk,0.07865511065848366,31
Richard Gasquet,0.07846099738853636,35
Rafael Nadal,0.07736478032138687,69
Andreas Seppi,0.07684152389726157,43
Jordan Thompson,0.07647842265749909,48
Pablo Cuevas,0.07502387814932976,47
Denis Kudla,0.0746168747321527,33
Frances Tiafoe,0.07195732289710856,50
Philipp Kohlschreiber,0.07186166269694608,43
Dominic Thiem,0.07043190416315849,69
Laslo Djere,0.06994125529103791,43
Cameron Norrie,0.06658662907190366,46
Nikoloz Basilashvili,0.06511417423565803,52
Filip Krajinovic,0.0638573247344397,49
Marco Cecchinato,0.06076934818092754,39
Miomir Kecmanovic,0.06021730881050918,46
Guido Pella,0.05998993074961533,62
Casper Ruud,0.05906668501632316,42
John Millman,0.05881582837213109,49
Cristian Garin,0.05880752114550831,56
Alex De Minaur,0.0582242554205782,62
Juan Ignacio Londero,0.05789378237038651,43
Fabio Fognini,0.05738191035284193,55
Joao Sousa,0.057182111903665366,57
Pablo Carreno Busta,0.05671377781892817,52
Roberto Bautista Agut,0.05475929645158847,65
Jaume Munar,0.05399118889661808,39
Marton Fucsovics,0.05283593558538714,49
Daniel Evans,0.05248199545879275,40
Gilles Simon,0.051931240393668275,55
Martin Klizan,0.05000617236916056,30
Radu Albot,0.048817112598803516,57
Albert Ramos,0.04751560471608405,54
Roberto Carballes Baena,0.047290741028247166,39
Dusan Lajovic,0.044854741899687016,48
Taro Daniel,0.04404185642750987,31
Federico Delbonis,0.043148597112727345,34
Mikhail Kukushkin,0.04061356229530967,48
Damir Dzumhur,0.03929454884290967,35
Kei Nishikori,0.03746453665123898,43
Diego Schwartzman,0.0342515844586948,66
Yoshihito Nishioka,0.031287411329332646,40
Pablo Andujar,0.026898449940055396,33
