Player,Break Point Save %,num_matches
Nick Kyrgios,0.8024125274125273,52
Hubert Hurkacz,0.7591984126984127,62
Reilly Opelka,0.7537661926550816,36
Jack Draper,0.7372269705603038,33
John Isner,0.7314454064454065,41
Novak Djokovic,0.7200138641315111,50
Felix Auger Aliassime,0.7199979919362754,87
Daniil Medvedev,0.7171105184498041,64
Matteo Berrettini,0.70886760298525,44
Oscar Otte,0.7079457285920134,46
Maxime Cressy,0.6868422905008271,53
Arthur Rinderknech,0.683776561906814,42
Marin Cilic,0.6833384869099154,54
Carlos Alcaraz,0.6819799224577617,70
Taylor Fritz,0.6812942127054614,68
Stefanos Tsitsipas,0.6793429839155942,85
Andrey Rublev,0.6723589925127359,71
Roberto Bautista Agut,0.6705000348092454,61
Steve Johnson,0.6696597356891475,34
Alexander Zverev,0.6689344509657009,40
Holger Rune,0.6680489142907443,64
Kamil Majchrzak,0.6675142165526781,31
Casper Ruud,0.6674615403428963,73
Benjamin Bonzi,0.6657638547954754,47
Karen Khachanov,0.6633411245851437,62
Frances Tiafoe,0.662056688772375,60
Brandon Nakashima,0.661658758226264,58
Thanasi Kokkinakis,0.6547694826540981,34
Cameron Norrie,0.6515081244919955,76
Denis Shapovalov,0.6423654010388704,60
Alexander Bublik,0.6415485785249481,60
Alex De Minaur,0.6401188429468972,72
Jannik Sinner,0.6400505982307453,64
Ilya Ivashka,0.639726475133715,43
Tallon Griekspoor,0.6379451081131753,43
Borna Coric,0.6350196644314291,33
Jenson Brooksby,0.6343255262193569,47
Pablo Carreno Busta,0.6332559662559663,62
Miomir Kecmanovic,0.6311258186258186,64
Laslo Djere,0.627061077061077,46
Botic Van De Zandschulp,0.6261943666355431,67
Sebastian Korda,0.625373204046633,56
Francisco Cerundolo,0.6245666092470604,45
Mackenzie Mcdonald,0.6242728897600222,54
Marton Fucsovics,0.6231767306767306,35
Grigor Dimitrov,0.6231041331720065,48
Thiago Monteiro,0.621750992063492,36
Emil Ruusuvuori,0.6199608591052441,64
Rafael Nadal,0.6199370074370074,49
Tommy Paul,0.6187923392909542,66
Filip Krajinovic,0.6172685830125276,36
Albert Ramos,0.6147424341752421,52
Jaume Munar,0.6132224237317494,43
Lorenzo Sonego,0.6119468092294179,55
Lorenzo Musetti,0.6109823441092791,63
Richard Gasquet,0.6107384282384283,45
David Goffin,0.6083457372592435,53
Yoshihito Nishioka,0.605244841963592,36
Soon Woo Kwon,0.6051271868157833,44
Diego Schwartzman,0.6041647028846362,57
Pedro Martinez,0.6022111915861916,45
Alex Molcan,0.6014026348328674,46
Andy Murray,0.5991517741517741,46
Daniel Evans,0.5978432079902668,58
Jiri Lehecka,0.5915062615955472,32
Adrian Mannarino,0.589162967751203,54
Marcos Giron,0.5865813367248087,46
Ugo Humbert,0.5863817252706142,30
Fabio Fognini,0.5854994883878067,43
Sebastian Baez,0.5799205896144671,56
Aslan Karatsev,0.5798195645630911,46
Taro Daniel,0.579068868926881,32
Joao Sousa,0.5757889169653875,35
Cristian Garin,0.5741662912251148,41
Federico Delbonis,0.568251787894645,32
Alejandro Tabilo,0.5657518248035489,33
Mikael Ymer,0.5629222821504997,42
Alejandro Davidovich Fokina,0.5615056123459484,47
Dusan Lajovic,0.5592216810966811,34
Nikoloz Basilashvili,0.5534288182577656,44
Federico Coria,0.5383634958685669,33
Dominic Thiem,0.5225014657102942,34
