Player,Second Serve Win %,num_matches
Ugo Humbert,0.5302961181520627,236
David Nalbandian,0.5301080664144262,579
Facundo Diaz Acosta,0.5300788122531245,30
Borna Coric,0.5300656353256605,354
Carlos Moya,0.5300498143241084,585
Simone Bolelli,0.5300358848562423,285
Robin Soderling,0.5299875080164336,482
Sjeng Schalken,0.5298130830515794,322
Sebastian Baez,0.5297794778294332,154
Mario Ancic,0.5296437022561579,343
Alex Corretja,0.5295495502558331,261
Juan Monaco,0.5282970936539114,614
Tim Henman,0.5282404851086038,449
Wayne Black,0.5282360775854259,58
Steve Johnson,0.5276674972462774,352
Marin Cilic,0.5274776058038381,854
Taylor Fritz,0.5271828143328234,406
Izak Van Der Merwe,0.5271595955685161,32
Jenson Brooksby,0.5270340472533496,79
Ivan Ljubicic,0.5263298266966504,691
Igor Andreev,0.5262733681028533,469
Daniil Medvedev,0.526093803184589,449
Jack Sock,0.5257199520966639,275
Leonardo Mayer,0.5255496838537169,359
Andy Murray,0.5253985454672191,977
Pablo Cuevas,0.525285954716399,423
Hyeon Chung,0.5252453283631436,108
Thiago Monteiro,0.5252199466828688,171
Mardy Fish,0.5247562258874816,526
Jerome Golmard,0.5244806790489611,143
Albert Costa,0.524167325411849,286
Karen Khachanov,0.524160072299562,393
Janko Tipsarevic,0.5240107164195926,533
Tommy Robredo,0.5239569780164336,875
Hyung Taik Lee,0.5234139495095048,302
Matteo Arnaldi,0.5232426308149905,66
Jared Donaldson,0.5230876022097248,66
Paradorn Srichaphan,0.5230112162654844,418
John Millman,0.5227932230731269,261
Frances Tiafoe,0.5225802285407082,338
Christopher Eubanks,0.5224534135991624,82
Richard Krajicek,0.5223337245668079,76
Tomas Machac,0.5222701077111739,58
James Duckworth,0.5222462954743567,157
Daniel Evans,0.5222264745554788,295
Tallon Griekspoor,0.5218445669663981,152
Bjorn Fratangelo,0.5214613332376843,43
Marcelo Rios,0.5213965207337757,182
Guillermo Canas,0.5212525555675304,381
Yibing Wu,0.5210621244462242,41
James Blake,0.5210309177032296,620
Fernando Gonzalez,0.5207356622906177,572
Chris Guccione,0.520545734741067,110
Robby Ginepri,0.5204155300256703,393
Juncheng Shang,0.5203754738257215,31
Thomas Johansson,0.5203102926809218,415
Byron Black,0.5202485154320367,87
Andreas Beck,0.5199713492903195,107
Daniel Nestor,0.5199097655609599,37
Marcos Baghdatis,0.5193850313843799,590
Mikhail Kukushkin,0.5193805104623952,381
Wesley Moodie,0.519177866574737,128
Alexandr Dolgopolov,0.5191518154668359,374
Mikhail Youzhny,0.5189512778752603,891
Potito Starace,0.5189425784100941,355
Alex Molcan,0.518940229402441,95
Filip Krajinovic,0.5188664137548182,249
Yannick Hanfmann,0.5186006353372576,124
Olivier Rochus,0.5185644963243227,515
Nikolay Davydenko,0.5182456537819269,822
Andrey Rublev,0.51812278904405,443
Wayne Ferreira,0.5179552189242729,224
Cyril Saulnier,0.5178775090864052,182
Mirza Basic,0.5178601717042206,67
Paul Henri Mathieu,0.5178297723372969,574
Rainer Schuettler,0.5176101336200031,581
Max Mirnyi,0.5174430487720719,441
Grigor Dimitrov,0.5173006609209824,656
Zhizhen Zhang,0.5172534407113064,82
Daniel Brands,0.5172190361637025,148
Radek Stepanek,0.5170432463065665,678
Nicolas Thomann,0.5168909647939801,37
Kyle Edmund,0.5165814345354022,187
Maximilian Marterer,0.5165554572377533,95
Antony Dupuis,0.5164428424764633,193
Brian Vahaly,0.5162333122746854,64
Gilles Simon,0.516178083357821,863
Pierre Hugues Herbert,0.5161269788345272,194
Fernando Verdasco,0.5161204026574376,953
Jack Draper,0.5160785951925855,93
Fabrice Santoro,0.5159993437401955,444
Michael Llodra,0.5159035892030472,410
Sebastian Korda,0.515708669641541,180
Tomas Martin Etcheverry,0.515689337330624,106
Dimitar Kuzmanov,0.5155152258899618,37
Jiri Lehecka,0.5153146275264591,121
Lorenzo Sonego,0.5152073687153645,270
Guido Pella,0.5151870088407815,246
Hicham Arazi,0.5151254453425,234
Bob Bryan,0.5150475537202315,47
Soon Woo Kwon,0.5148306705837394,129
Jordan Thompson,0.5148274986671075,239
Alex Michelsen,0.5147870374426231,39
Albert Ramos,0.514630568211349,546
Benjamin Bonzi,0.5146085770950889,99
Nicolas Escude,0.5145553856179433,206
Marton Fucsovics,0.51451174058911,298
Peter Wessels,0.5144972845204999,70
Martin Damm Sr,0.5144579121672912,42
Lorenzo Musetti,0.5144419462206395,199
Ernesto Escobedo,0.5143178076605855,39
Dusan Lajovic,0.5142768626743752,410
Alexandre Muller,0.5141719648183756,47
Thomaz Bellucci,0.5139926409987257,388
Feliciano Lopez,0.5138778573573125,954
Xavier Malisse,0.5137789224713327,531
Jiri Novak,0.5136264661265926,395
Denis Shapovalov,0.5134812743704795,326
Adrian Mannarino,0.5126566778271131,561
Dominic Stricker,0.5124891415395102,39
Ricardas Berankis,0.5123391072472753,275
Younes El Aynaoui,0.5122663132792471,299
Jason Stoltenberg,0.5121432843320378,49
Alexei Popyrin,0.5119147575552899,173
Eduardo Schwank,0.5118492542929582,105
Jiri Vesely,0.5116074533316675,265
Ryan Harrison,0.5114070422767021,236
Emil Ruusuvuori,0.5113677098790723,205
Guillermo Coria,0.511361266898575,335
Hugo Armando,0.5113497025977226,43
Santiago Giraldo,0.5111791853857246,355
Magnus Norman,0.5111294270377355,201
Jose Acasuso,0.5110489019502337,376
Noam Okun,0.5110242932682182,91
Jurgen Melzer,0.5107586190487691,685
Denis Istomin,0.5107521180393307,463
Jimmy Wang,0.5107086420682639,89
Mariano Zabaleta,0.5104740133510804,309
Sam Groth,0.510281152179175,93
Kristian Pless,0.510135510115187,134
Roman Safiullin,0.5100740818684577,80
Felix Mantilla,0.5100692559362526,243
Laslo Djere,0.5100318598148599,265
Martin Verkerk,0.509923969105462,128
Jarkko Nieminen,0.5098873557383348,760
Ricardo Mello,0.5098119586276795,154
Prakash Amritraj,0.5097739567156285,53
Cameron Norrie,0.50952087428674,344
Raemon Sluiter,0.5094426158092156,213
Yevgeny Kafelnikov,0.5093777653095898,322
Vincent Spadea,0.5091538435039917,382
Arnaud Clement,0.5091136974667053,541
Borna Gojo,0.5089414654452094,41
Marcos Giron,0.5089161322319008,193
Eric Taino,0.5087800619712447,31
Fabian Marozsan,0.5080478950099336,46
Alexander Zverev,0.5078942962022406,531
Aslan Karatsev,0.5078174516598293,159
Aleksandar Vukic,0.5076337101699021,66
Florian Mayer,0.5076072651189437,481
Mark Philippoussis,0.5074946386857543,241
Sam Querrey,0.5073704959749088,659
Kamil Majchrzak,0.5073402987976617,67
Alex Bolt,0.5072279864365699,42
Gaston Gaudio,0.5071375517948785,445
Todd Reid,0.5071150391044998,36
Todd Martin,0.507104723704123,146
Dmitry Tursunov,0.5068431949726103,451
Andrei Pavel,0.506793798140512,396
Ivan Dodig,0.5067778573863515,253
Federico Delbonis,0.5067763394858258,344
Victor Hanescu,0.5066194470097205,445
Juan Ignacio Chela,0.5066150933909286,602
Nuno Borges,0.5065520804673311,66
Zizou Bergs,0.5063449362309842,33
Alexander Waske,0.5063277267240792,92
Roberto Carballes Baena,0.5062262730512289,236
Brian Dabul,0.5061674184999239,42
Marco Chiudinelli,0.5061086877564883,143
Amer Delic,0.5057523487982264,89
Cedric Pioline,0.5056316826641059,117
Steve Darcis,0.5055220709080359,215
Gilles Muller,0.5053984742872627,395
Vasek Pospisil,0.505338473606878,291
Somdev Devvarman,0.5050452985175705,144
Dominik Koepfer,0.5050194979321031,121
Guillaume Rufin,0.5050068401767027,44
Juan Pablo Varillas,0.5050037641127121,79
Luis Horna,0.504916971638693,278
Yen Hsun Lu,0.5047025280496392,375
Stefan Koubek,0.5045292025568618,392
Gianluca Mager,0.5041371604044962,58
Horacio Zeballos,0.5040927731829964,182
Agustin Calleri,0.5040710058944884,393
Mackenzie Mcdonald,0.5039632716946006,217
Arthur Fils,0.5038401590899954,69
Jonas Bjorkman,0.5033266087632458,383
Frank Dancevic,0.5031444584343512,178
Nicolas Massu,0.5028187084541638,485
Tim Smyczek,0.5028020542392337,120
Gregoire Barrere,0.5027337401280153,97
Lucas Pouille,0.5026771287512093,216
Marc Gicquel,0.5026616820450371,205
Alejandro Davidovich Fokina,0.5025977575594611,213
Gael Monfils,0.5025359304681206,852
Dudi Sela,0.5022895608536807,307
Jan Frode Andersen,0.5022794082228045,34
Thomas Enqvist,0.5022269540759075,270
Andreas Vinciguerra,0.5021541659810052,173
Felix Auger Aliassime,0.5021389425537044,336
David Goffin,0.5020905827843534,496
Blaz Rola,0.5020785065323188,38
Andreas Seppi,0.5018185941237732,774
Thanasi Kokkinakis,0.5016854967719445,143
Yuri Schukin,0.50148172331075,36
Sumit Nagal,0.501345808069946,36
J J Wolf,0.50117300149088,94
Jacobo Diaz,0.5011535714730517,44
Wayne Odesnik,0.5011106195399633,101
Andrey Golubev,0.5010900045072747,184
Giovanni Lapentti,0.5010540118377381,51
Florent Serra,0.5010210274015677,293
Kristof Vliegen,0.5009400609293579,212
Christopher Oconnell,0.500799341408644,96
Benjamin Becker,0.5007811174401419,372
Facundo Bagnis,0.5003886444784228,116
Fernando Meligeni,0.5002561346922925,133
Martin Klizan,0.5002506037305051,276
Philipp Petzschner,0.5000445512029594,196
Attila Balazs,0.4996925613784102,52
Nicolas Mahut,0.4995024157348486,373
Oscar Otte,0.4994586739278877,85
Jeremy Chardy,0.4992638085124635,567
Jan Michael Gambill,0.49921889663452407,286
Denis Kudla,0.49918640165633293,202
Bradley Klahn,0.49912157730325973,56
Michael Chang,0.4990253955432474,142
Bernard Tomic,0.4988618985108895,341
Roko Karanusic,0.4983710612347444,57
Thiago Seyboth Wild,0.49831795444783317,60
Kenneth Carlsen,0.49826027720587124,202
Alexander Shevchenko,0.49824628552899847,64
Peter Luczak,0.49820427003085316,130
Jerzy Janowicz,0.4980686852414984,186
Lukas Lacko,0.4977793918708312,229
Nicolas Kiefer,0.49771393093098304,438
Frederico Gil,0.49769853837514294,143
Albert Montanes,0.4976285829892779,542
Marcel Granollers,0.4975993077618004,432
Alex Kim,0.4975142000276211,33
Daniele Bracciali,0.49741071552550425,86
Magnus Larsson,0.49738163178508193,58
Ivan Navarro,0.4973196270924017,100
Stefano Galvani,0.4973090736368134,55
Taro Daniel,0.4971822957882659,209
Dominik Hrbaty,0.4971042449077476,493
Jan Hernych,0.4970451962366131,197
Alberto Martin,0.4967591054811898,405
Ilya Ivashka,0.4966055807552131,174
Mikael Tillstrom,0.49653221562495564,41
Jan Lennard Struff,0.4965151731672528,383
Diego Schwartzman,0.4965040643093623,408
Andrey Kuznetsov,0.4962911887700199,144
Thiemo De Bakker,0.49615842677401195,161
Joao Souza,0.4959832366362118,73
Ivan Miranda,0.49583994043648394,56
Sergiy Stakhovsky,0.4956691824776296,374
Marco Cecchinato,0.4954530720658163,201
Julien Benneteau,0.49520108486417025,543
Yasutaka Uchiyama,0.49512953527970327,34
Thierry Ascione,0.495126227529185,76
Alejandro Tabilo,0.4950900569754383,83
Arvind Parmar,0.49501558159513465,42
Christian Ruud,0.4949787854038725,33
Peter Polansky,0.4949664606090108,58
Gastao Elias,0.4949085989237946,67
Mohamed Safwat,0.4947486990073144,35
Edouard Roger-Vasselin,0.4945740668346527,209
Taylor Dent,0.4945449233705861,287
Francisco Cerundolo,0.4944424229479897,152
Cristian Garin,0.49422870485945286,241
Lukas Rosol,0.49413885073629044,277
Tomas Zib,0.493824161944139,131
Markus Hantschk,0.4937388332321745,60
Robin Haase,0.4937180795497883,446
Dennis Novak,0.49369998836900375,78
Mikael Ymer,0.49368877166323166,145
Yosuke Watanuki,0.4936770584352748,36
Igor Kunitsyn,0.49363188290707394,239
Pedro Martinez,0.4933206771651573,134
Jason Jung,0.49323251969074644,32
Prajnesh Gunneswaran,0.4930559738352279,37
Evgeny Donskoy,0.4930544337297439,153
Igor Sijsling,0.492656441108601,140
Bjorn Phau,0.49257775404371373,212
Tobias Kamke,0.49241348288101094,162
Simon Greul,0.4922705685673701,117
Magnus Gustafsson,0.49224487688708846,68
Alex Bogomolov Jr,0.4919565903351369,178
Kenny De Schepper,0.49168713894489824,79
Rohan Bopanna,0.4915653674778058,48
Jurij Rodionov,0.4915504028761632,43
Goran Ivanisevic,0.49153913809033867,118
Victor Estrella,0.49135670950037985,141
Damir Dzumhur,0.4913494057862349,208
Federico Coria,0.49133006736469376,121
Ivo Minar,0.49120127384003287,104
Gianluca Pozzi,0.49095316515049914,80
Julien Boutter,0.4908784073188058,137
Luca Van Assche,0.4908680619029525,49
Paul Goldstein,0.49082256709372574,165
Jurgen Zopp,0.49079824611961004,60
Flavio Saretta,0.49071634588729474,157
Radu Albot,0.4906984084939801,224
Hernan Gumy,0.490282243737452,33
Daniel Elahi Galan,0.4902661790285688,118
Donald Young,0.49026424937052815,269
Slava Dosedel,0.4901138206900896,62
Nicolas Lapentti,0.49011223960750533,403
Filippo Volandri,0.49002295079510116,403
Andrej Martin,0.48994848580529066,62
Jeff Morrison,0.4898826639907943,88
Thomas Fabbiano,0.48978149607550475,74
Jason Kubler,0.4896410618014465,62
Joao Sousa,0.48961596344479325,427
Nicolas Devilder,0.48949950418001315,71
Rik De Voest,0.4892667545127476,88
Karim Alami,0.48915909275255376,81
Guillermo Garcia Lopez,0.48903824255667977,633
Denis Gremelmayr,0.48901741509951885,90
Mischa Zverev,0.4889549907939554,272
Ernests Gulbis,0.48883211444780506,471
Christian Vinck,0.4885254647592097,37
Jesse Levine,0.48848692143548456,95
Ruben Bemelmans,0.4882481947453308,80
Benjamin Balleret,0.48812171930261833,56
James Ward,0.4880885270211921,84
Henri Laaksonen,0.4880164243038919,102
Gouichi Motomura,0.4878109924129868,47
Bohdan Ulihrach,0.4873211973373795,202
Nikoloz Basilashvili,0.4872699140793274,266
Olivier Patience,0.48723268842103623,79
Alexander Popp,0.4872176944747547,108
Rogerio Dutra Silva,0.48713056972602403,64
Tatsuma Ito,0.4870609083384159,100
Jozef Kovalik,0.48703229684312377,66
Liam Broady,0.48692574824688384,50
Daniel Gimeno Traver,0.4868070642487254,269
Aljaz Bedene,0.48680638970463475,262
Dustin Brown,0.48664720434014397,131
Michael Berrer,0.4866438969239965,233
Alejandro Falla,0.4866197776581275,281
Carlos Berlocq,0.4865319323685021,297
Malek Jaziri,0.48646870508057044,206
Sebastian Ofner,0.48644474399213383,69
Sargis Sargsian,0.48626350124234247,222
Galo Blanco,0.4860901335224382,148
Marsel Ilhan,0.485730718615916,87
Adrian Garcia,0.4856658678973483,41
Vadim Kutsenko,0.48563010869059253,30
Daniel Altmaier,0.48538997832828595,108
Marco Trungelliti,0.48533835573895334,33
Rajeev Ram,0.48515577300095125,147
Sebastien De Chaunac,0.4851214142595458,33
Ramon Delgado,0.48497632938421087,111
Flavio Cobolli,0.4849426556590282,44
Illya Marchenko,0.48493463281411203,153
Fernando Vicente,0.4845352983450535,251
Daniel Koellerer,0.4844854550300052,55
Pablo Andujar,0.4844293935139718,408
Arthur Rinderknech,0.4843649550229245,126
Vladimir Voltchkov,0.48413907063914813,136
Jan Hajek,0.48403764892974427,113
Ilija Bozoljac,0.48397959933474655,31
Markus Hipfl,0.483892634673728,96
Corentin Moutet,0.48381952517244936,137
Karol Kucera,0.4837413052664665,193
Arnaud Di Pasquale,0.48346517180954307,96
Alexandre Simoni,0.48338702673375006,33
Jan Siemerink,0.4832512353025959,56
Alex Calatrava,0.48312867980516877,135
Adrian Voinea,0.48306639019545533,121
Michal Tabara,0.4830064697482973,83
Gerald Melzer,0.48297265423308766,38
Salvatore Caruso,0.48282631984805724,62
Franco Squillari,0.48274742234767415,206
Andre Sa,0.48250260903174913,129
Gilles Elseneer,0.48244803902486116,42
Pavel Kotov,0.4823260049992935,62
Teymuraz Gabashvili,0.48230288437899693,313
Cecil Mamiit,0.48228641905547465,119
Sebastien Lareau,0.48217421157443857,32
Tennys Sandgren,0.4821441877212515,115
Fabio Fognini,0.48212228619917175,741
Go Soeda,0.482045418702235,144
Botic Van De Zandschulp,0.4819751375583704,164
Michel Kratochvil,0.4816832747786119,171
Michael Russell,0.4816719911060743,225
Cem Ilkel,0.4814232287936847,34
Lloyd Harris,0.48137947377487716,148
Andrew Ilie,0.48135246981302154,107
David Sanchez,0.48134569611043954,202
Werner Eschauer,0.48130201669670625,54
Marinko Matosevic,0.4812280910233431,159
Jan Vacek,0.4812244354499204,90
Grega Zemlja,0.48121542965956304,96
Hugo Gaston,0.48091267435086266,77
Diego Junqueira,0.4807329618553294,44
Viktor Troicki,0.4806376268718435,518
Davide Sanguinetti,0.4804147901998762,295
Renzo Olivo,0.4803481958982332,32
Michael Lammer,0.48025856802054695,31
Andrea Gaudenzi,0.48020912610836186,110
Juan Manuel Cerundolo,0.4801343885326061,41
Oliver Marach,0.4800725016686889,52
Aleksandr Nedovyesov,0.479934137641705,31
Daniel Munoz de la Nava,0.4798535190159701,37
Jeff Tarango,0.4798488776508607,46
Austin Krajicek,0.4797334028829996,35
Jaume Munar,0.47973324933245126,209
Rinky Hijikata,0.47957620744843227,43
Max Purcell,0.479259444148272,68
Michal Przysiezny,0.4792478478500087,106
Richard Fromberg,0.47909286131151024,51
Paolo Lorenzi,0.4789480443564823,235
Boris Pashanski,0.4787586072719356,81
Chris Woodruff,0.4787520736870323,72
Bobby Reynolds,0.4784618331612123,101
John Van Lottum,0.4784568486193889,71
Ramkumar Ramanathan,0.47826284820344334,47
Martin Vassallo Arguello,0.4779997044090446,128
Dick Norman,0.4777578594950441,56
Yuki Bhambri,0.47758231763263576,49
Andrei Stoliarov,0.47741734918874135,89
Egor Gerasimov,0.4773998437276378,115
Leander Paes,0.47709525737476044,40
Diego Hartfield,0.47709324069785075,47
Peter Gojowczyk,0.47687672633953626,152
Ivo Heuberger,0.4764371820626835,81
Thiago Alves,0.4759755960805653,34
George Bastl,0.47574519852863695,123
Olivier Mutis,0.4756962390212548,60
Lars Burgsmuller,0.47566171111449457,184
Yuichi Sugita,0.47562829526646694,108
Quentin Halys,0.4752316390542861,73
Carlos Taberner,0.47519057326517344,38
Michael Mmoh,0.4750803438795667,66
Oscar Hernandez,0.4748955954768088,190
Julian Reister,0.47420016600498877,48
Jens Knippschild,0.4739983770165373,42
Gregory Carraz,0.4739813448879937,83
Elias Ymer,0.47391763196698233,103
Matthias Bachinger,0.4735363984765163,86
Alex Bogdanovic,0.4733089224754062,47
Gaston Etlis,0.47320147735868257,30
Rui Machado,0.47301009974069563,82
Bernabe Zapata Miralles,0.47288313228612616,97
Pedro Cachin,0.4726489400554887,70
Aqeel Khan,0.4725124971238224,68
Sergi Bruguera,0.4721332594752494,72
Norbert Gombos,0.47204328219913244,71
Stefano Travaglia,0.47199946059555153,81
Ryan Sweeting,0.4719606317474202,92
Aisam Ul Haq Qureshi,0.47182713676541177,67
Justin Gimelstob,0.4717237514770984,152
Brian Baker,0.47150461150025985,60
Evgeny Korolev,0.471161689939348,172
Hugo Dellien,0.4710728336114104,95
Jamie Delgado,0.47086033690557294,40
Lukasz Kubot,0.46987576364599165,229
Andrei Medvedev,0.469832086688726,68
Paul Capdeville,0.4696763984600032,127
Michael Kohlmann,0.46964212441003317,46
Marc Rosset,0.46944285578985595,139
Victor Crivoi,0.4690711098818986,53
Sergei Bubka,0.4687013690560293,30
Harel Levy,0.46855480920266246,151
Robert Kendrick,0.46842357459312867,113
Dennis Van Scheppingen,0.4679446309563602,47
Jean Rene Lisnard,0.46751871596247024,137
Stephane Robert,0.4673821729511268,101
Alexander Peya,0.46691930560483025,73
Aleksandar Kovacevic,0.466812940834734,32
Maximo Gonzalez,0.4667866055189148,88
Albert Portas,0.46546307871301856,220
Blaz Kavcic,0.46531293654938904,145
Attila Savolt,0.46498567416665676,81
Darian King,0.4643590107107303,37
Juan Antonio Marin,0.46426028147779436,89
Marc Lopez,0.46365949541118023,54
Inigo Cervantes Huegun,0.4635501950514839,48
Alejandro Gonzalez,0.4634966701929104,59
Cedrik Marcel Stebe,0.4631867911033657,70
Kevin Kim,0.4631574538227368,138
Christophe Rochus,0.4627024531701418,333
Nicolas Coutelot,0.4625590327023114,32
Sergio Roitman,0.46210901257153514,87
Andreas Haider Maurer,0.46205517545428404,121
Alex Kuznetsov,0.4619271451316928,39
Santiago Ventura,0.46121619261604624,97
Ruben Ramirez Hidalgo,0.46099851955000326,201
Adrian Ungur,0.46092033656182063,58
Frederic Niemeyer,0.4607288427103298,40
Marcos Daniel,0.4606816988085528,90
Karol Beck,0.4604838917385393,181
Pere Riba,0.4599753128640615,87
Antonio Veic,0.4599744577542454,35
David Prinosil,0.4598302753060023,83
Ze Zhang,0.45903112400491647,55
Matthew Ebden,0.45865021012908885,191
Lukas Dlouhy,0.45860760209844986,77
Neville Godwin,0.45660855053645066,33
Danai Udomchoke,0.45623817260867533,124
Ti Chen,0.4561578947368421,34
Frederik Nielsen,0.455377573848426,51
Jeff Salzenstein,0.454572125413082,37
Marko Tkalec,0.45454545454545453,30
Alessio Di Mauro,0.45381975386148304,53
Lamine Ouahab,0.453710388620401,39
Glenn Weiner,0.4535635127804788,30
Tomas Behrend,0.45319679425022397,112
Jesse Huta Galung,0.453151788820907,42
Alexander Bublik,0.4530271348073769,275
Guido Andreozzi,0.4528879574925452,36
Benoit Paire,0.45147246800818674,477
Jiri Vanek,0.4512978636597555,188
Mark Nielsen,0.45097130623446413,33
Flavio Cipolla,0.45048900560916727,102
Uladzimir Ignatik,0.45,30
Konstantinos Economidis,0.44995136634952043,38
Tuomas Ketola,0.44953187299462366,33
Irakli Labadze,0.4491931893029674,133
Miguel Gallardo Valles,0.4485636645962733,35
Di Wu,0.44572934773566436,48
Emilio Gomez,0.44385913723595055,51
Robin Vik,0.43974882954399347,58
Constant Lestienne,0.4391841785557625,53
Mohammad Ghareeb,0.4376196787778719,42
Zeljko Krajan,0.4348919714054544,33
Orlin Stanoytchev,0.4339965720397819,30
Martin Lee,0.433803218862883,52
Julian Knowle,0.4325775400791018,40
Jose Rubin Statham,0.4324966410148636,46
Daniel Elsner,0.4302161419139683,32
Pedro Sousa,0.42653897170235927,44
Razvan Sabau,0.4239393039913872,50
Federico Luzzi,0.4237979375580181,48
Farrukh Dustov,0.3571641918416112,37
Andis Juska,0.0,40
Marcel Felder,0.0,35
Jose De Armas,0.0,31
Alexey Kedryuk,0.0,30
