Player,First Serve %,num_matches
Daniil Medvedev,0.6177306848774194,449
Mikael Tillstrom,0.6170069671414303,41
Florian Mayer,0.6167881435909174,481
Joachim Johansson,0.6164651385529365,133
Lukas Dlouhy,0.6164372151538244,77
Sebastien Lareau,0.6162819199324205,32
Ilya Ivashka,0.6162270100867325,174
Ivan Miranda,0.6157770732162008,56
Peter Luczak,0.6157113663936199,130
Christian Vinck,0.6152234559330904,37
Wayne Odesnik,0.615158589597366,101
Nicolas Coutelot,0.6150875837919657,32
Konstantinos Economidis,0.6150820358185053,38
Facundo Bagnis,0.6150193636030182,116
Jimmy Wang,0.6148549638017474,89
Mario Ancic,0.6147595736462387,343
Constant Lestienne,0.6145519733412369,53
Miomir Kecmanovic,0.6142508354718083,264
Kittipong Wachiramanowong,0.6142271173062317,32
Federico Delbonis,0.6134382783826693,344
Jurgen Melzer,0.6133944597527847,685
Aisam Ul Haq Qureshi,0.6131307708347338,67
Cristian Garin,0.6130699988027986,241
Roko Karanusic,0.6129833456046129,57
Marcos Daniel,0.6129496875331445,90
Yuri Schukin,0.6127182839294129,36
Juan Ignacio Londero,0.6127121402407064,85
Yibing Wu,0.6126422869203348,41
Richard Gasquet,0.6126047208404359,967
Florent Serra,0.6125271437510617,293
Pablo Cuevas,0.6122816672153418,423
Jozef Kovalik,0.6121408469124422,66
Kristof Vliegen,0.6121358365523084,212
Frances Tiafoe,0.612044622450184,338
Cedrik Marcel Stebe,0.6120217481138756,70
Kei Nishikori,0.6119061200700777,611
Yasutaka Uchiyama,0.611786622600375,34
Hugo Armando,0.6117852223559191,43
Dustin Brown,0.611772175347893,131
Andrey Rublev,0.6117462289898726,443
Irakli Labadze,0.6116942676003648,133
Ramon Delgado,0.6113272048717704,111
Gilles Muller,0.6113037528068959,395
Kamil Majchrzak,0.6112420461123513,67
Robin Soderling,0.6111577061134957,482
Danai Udomchoke,0.6110522003043977,124
Olivier Rochus,0.6109836471385878,515
Tommy Paul,0.6109648656069747,253
Kristian Pless,0.6109157919438722,134
David Sanchez,0.6108821313686512,202
Razvan Sabau,0.6108680129244408,50
Todd Martin,0.6105246614981363,146
Ivan Navarro,0.6103135988414149,100
Noam Okun,0.6103005128338165,91
Arthur Fils,0.6101572768427064,69
Fernando Gonzalez,0.6096659132375613,572
Daniel Evans,0.6090754159050915,295
Joao Sousa,0.6089902027047936,427
Mikhail Kukushkin,0.6088058402634753,381
Paul Goldstein,0.6087775632703164,165
Paul Capdeville,0.608758870157747,127
Marcos Giron,0.6085848226233337,193
Alexei Popyrin,0.6084828812590719,173
Leonardo Mayer,0.6084017400279179,359
Zeljko Krajan,0.6083828327512588,33
Arvind Parmar,0.6081343656514545,42
Yen Hsun Lu,0.6077709163384022,375
Sargis Sargsian,0.6076823182767805,222
Steve Darcis,0.607637463552207,215
Emilio Gomez,0.6072379424458171,51
Marcel Granollers,0.6071117042698524,432
Mikhail Youzhny,0.6069911564139484,891
Benjamin Balleret,0.6066207892866987,56
Dominic Thiem,0.6066158838607252,486
Liam Broady,0.6064247812303768,50
Christophe Rochus,0.6063500125819055,333
Laslo Djere,0.6061296882419205,265
Michael Kohlmann,0.6058135911589616,46
Cem Ilkel,0.6057080788615834,34
Benjamin Bonzi,0.6056215991465032,99
Pete Sampras,0.6055631126386699,151
Nicolas Mahut,0.6053636680127354,373
Adrian Mannarino,0.6053572583722234,561
Guido Andreozzi,0.6051464426902893,36
Jurij Rodionov,0.6049400150425767,43
Tomas Behrend,0.6047820797463248,112
Juan Ignacio Chela,0.6046739448318635,602
Tennys Sandgren,0.604615573871766,115
Philipp Kohlschreiber,0.6045636018476683,829
Thiago Seyboth Wild,0.6045028184392962,60
Maxime Cressy,0.6044533763073582,98
Bradley Klahn,0.6040276279577865,56
Viktor Troicki,0.6040233194633823,518
Magnus Norman,0.6039725190420264,201
Gianluca Mager,0.6039109450269938,58
Sam Groth,0.603874874057632,93
Albert Montanes,0.6038165171582711,542
Rajeev Ram,0.6035997419657523,147
Jurgen Zopp,0.6035771736649963,60
Somdev Devvarman,0.6035734387796609,144
Gregory Carraz,0.6030775013949108,83
Alexander Peya,0.6026104611302022,73
Alexander Waske,0.6025942518331893,92
Ernests Gulbis,0.6025029037164362,471
Jeff Salzenstein,0.602470924377969,37
Alex Bolt,0.6022806929191973,42
Marco Chiudinelli,0.6020214890275946,143
James Ward,0.6019366985985676,84
Adrian Ungur,0.601639250764466,58
Ernesto Escobedo,0.6013087299162667,39
Chris Guccione,0.6011530251073329,110
Kyle Edmund,0.6010374697176382,187
Matthew Ebden,0.6006426456416624,191
Alejandro Gonzalez,0.6005972151334982,59
Jeremy Chardy,0.6003519500696449,567
Aleksandar Kovacevic,0.6001578831521395,32
Dick Norman,0.5999552384443757,56
Rik De Voest,0.5999473604487944,88
Kenneth Carlsen,0.5999250580817898,202
Soon Woo Kwon,0.5998672742212735,129
Frank Dancevic,0.5996856425292825,178
Quentin Halys,0.5995000038719902,73
Jannik Sinner,0.599289616460862,303
Bohdan Ulihrach,0.5991861714817013,202
Marc Andrea Huesler,0.5991401523908264,79
Igor Kunitsyn,0.5989566264118809,239
Luca Van Assche,0.5988863155645424,49
Austin Krajicek,0.5988652800327711,35
Richard Fromberg,0.5986410729800529,51
Alex Calatrava,0.5985294720979164,135
Tim Henman,0.5983384169422084,449
Taylor Fritz,0.5968420139241911,406
Donald Young,0.5966890025049139,269
Nicolas Lapentti,0.5966551587165618,403
Alberto Martin,0.5965676118675649,405
Dudi Sela,0.5964491031666793,307
Jesse Levine,0.5964355693608401,95
Adrian Garcia,0.5959928858104977,41
Marinko Matosevic,0.5957214718886653,159
Matthias Bachinger,0.5956804256127781,86
Frederik Nielsen,0.5954731936397403,51
Thiemo De Bakker,0.5953332128372858,161
Yuichi Sugita,0.5953005229805296,108
Prakash Amritraj,0.5952691321267854,53
Salvatore Caruso,0.5951514020602554,62
Jack Draper,0.5949232841144662,93
Felix Mantilla,0.594890378794832,243
Leander Paes,0.5945750571687274,40
Stefan Koubek,0.5945419211046045,392
Martin Verkerk,0.5943979413443453,128
Mirza Basic,0.594233698284725,67
Amer Delic,0.5940488716872149,89
Ryan Harrison,0.5938063053950006,236
Greg Rusedski,0.5937139324837285,292
Jeff Tarango,0.5935154786468356,46
Alex De Minaur,0.592795749988022,368
Robin Haase,0.5927459891626229,446
Alex Kuznetsov,0.5925957666129613,39
Alexander Shevchenko,0.5925453447415794,64
Aslan Karatsev,0.5924394115900549,159
Andreas Beck,0.5922082525080995,107
Nicolas Devilder,0.5920806803588105,71
Vladimir Voltchkov,0.5919743790880104,136
Sergei Bubka,0.5919594632836294,30
Sam Querrey,0.5918410604356497,659
Aleksandar Vukic,0.5917260071853913,66
Fabio Fognini,0.5916680496033605,741
Boris Pashanski,0.5914824011762339,81
Denis Shapovalov,0.5912401174853931,326
Max Purcell,0.5912021060071645,68
Michael Lammer,0.5910278242594698,31
Antony Dupuis,0.5908451019179429,193
Scott Draper,0.5907462973290105,58
Andre Sa,0.590734059557617,129
Rainer Schuettler,0.5899068817216007,581
Bobby Reynolds,0.5895392187323686,101
Ramkumar Ramanathan,0.5894579144168706,47
Guillermo Garcia Lopez,0.5893947598208552,633
Elias Ymer,0.589358088812224,103
Alexander Bublik,0.5888876925681451,275
Dennis Van Scheppingen,0.5888005035015571,47
Tobias Kamke,0.5885826278716514,162
Steve Johnson,0.5885821589793481,352
Tommy Haas,0.5885126107194333,710
Hicham Arazi,0.5882068848047622,234
Alejandro Falla,0.5881867641326978,281
David Nalbandian,0.5880995656322154,579
Andreas Vinciguerra,0.5880232110483653,173
Stefano Galvani,0.5873385806098249,55
Marton Fucsovics,0.5873338142637076,298
Jerome Golmard,0.5871618483788641,143
Ivan Ljubicic,0.5870335158978607,691
Jiri Vanek,0.5868980700460642,188
Evgeny Donskoy,0.5868971861980992,153
Igor Sijsling,0.5867830309827661,140
Tomas Zib,0.586704947853724,131
Pierre Hugues Herbert,0.5865299631534427,194
Andrey Golubev,0.5862747336178129,184
Renzo Olivo,0.5862492506870319,32
Lukas Lacko,0.5862122923787905,229
Daniel Gimeno Traver,0.586159739652902,269
Fernando Vicente,0.5857131528645702,251
Jack Sock,0.5851267297036141,275
Jonas Bjorkman,0.5849191930162753,383
Grega Zemlja,0.5849028206766604,96
David Goffin,0.5845686446642347,496
Nicolas Massu,0.5844546178136587,485
Robert Kendrick,0.5842679082089484,113
Marcelo Rios,0.5841025203550461,182
Gaston Etlis,0.5839723944597378,30
Andreas Seppi,0.5838112949309893,774
Marius Copil,0.583681490295369,135
Paolo Lorenzi,0.5835544672260523,235
Raemon Sluiter,0.5835380578093704,213
Sergi Bruguera,0.5835251583109621,72
Attila Balazs,0.5833660179004214,52
Denis Kudla,0.5832472145833042,202
Tatsuma Ito,0.5831097216929456,100
Carlos Moya,0.5830945132679276,585
Cecil Mamiit,0.5827922273783593,119
Lukas Rosol,0.5826985423207257,277
Vasek Pospisil,0.5825300994146824,291
Feliciano Lopez,0.5825059467060656,954
Andy Murray,0.5823309992888785,977
Marco Trungelliti,0.5822760377882314,33
Thomaz Bellucci,0.5817636790389269,388
Alessio Di Mauro,0.5817134332617734,53
Michal Przysiezny,0.58165800603471,106
Martin Lee,0.5815695036540977,52
Nicolas Almagro,0.58125375339453,657
Ivan Dodig,0.5810098234950418,253
Tomas Berdych,0.5807602806044421,934
Harel Levy,0.5804496122127782,151
Kevin Kim,0.5804267423174969,138
Guillermo Canas,0.5803780527882414,381
Evgeny Korolev,0.580327528081624,172
Ivo Minar,0.5800587836685248,104
Flavio Saretta,0.5797029511050515,157
Nikoloz Basilashvili,0.5793935248592578,266
James Blake,0.5786735432560477,620
Illya Marchenko,0.5782571568616885,153
Dominic Stricker,0.577513185316604,39
Andrei Medvedev,0.5775005737729961,68
Stan Wawrinka,0.5774176274556102,893
Jan Vacek,0.5771562390501335,90
Denis Gremelmayr,0.5768857887066708,90
Matteo Arnaldi,0.5763869188761217,66
Jeff Morrison,0.5763404554110361,88
Henri Laaksonen,0.5758477901101593,102
Dominik Hrbaty,0.5757853041810014,493
Werner Eschauer,0.5756110985175864,54
Peter Polansky,0.5752737523272736,58
Di Wu,0.5752077042420021,48
Markus Hantschk,0.5750995582230376,60
Andrey Kuznetsov,0.5750883426062514,144
J J Wolf,0.5750181991294645,94
Martin Klizan,0.5747900790269092,276
Christian Ruud,0.5743694754633466,33
Bjorn Fratangelo,0.5742069166681043,43
Juan Pablo Varillas,0.5737658691524979,79
Rinky Hijikata,0.5737079852524191,43
Martin Damm Sr,0.5736500461383027,42
Lars Burgsmuller,0.5732625779939703,184
Gilles Simon,0.5730242519218226,863
Flavio Cobolli,0.5728598610705778,44
Dmitry Tursunov,0.5725950366671922,451
Ricardas Berankis,0.5720262608652776,275
Julian Knowle,0.5720144098577967,40
Xavier Malisse,0.571859308820017,531
Arnaud Clement,0.5716799330894041,541
Mariano Zabaleta,0.5716453401584661,309
Vincent Spadea,0.5715905036517934,382
Davide Sanguinetti,0.5714191859913661,295
Daniel Munoz de la Nava,0.5711924197639905,37
Fernando Meligeni,0.5709410091125531,133
Fabrice Santoro,0.570936336912173,444
Ruben Ramirez Hidalgo,0.5704660952880115,201
Sebastian Ofner,0.570458606579352,69
Teymuraz Gabashvili,0.5704348546546605,313
Jason Stoltenberg,0.5702116557561463,49
Marc Rosset,0.5700349450141429,139
Paradorn Srichaphan,0.5696889581204607,418
James Duckworth,0.569274365750756,157
Jan Lennard Struff,0.5691394864870614,383
Marin Cilic,0.5683528529139885,854
Karim Alami,0.5682240432618673,81
Marc Gicquel,0.568155931922647,205
Taylor Dent,0.5677567812695702,287
Hugo Gaston,0.5674077168929834,77
Mark Philippoussis,0.5672874486411654,241
Oscar Otte,0.5661363773652893,85
Simon Greul,0.5653609036143677,117
Benjamin Becker,0.5651025810726961,372
Karol Kucera,0.5637458001789609,193
Cyril Saulnier,0.5634662546570601,182
Glenn Weiner,0.5628876440405709,30
Janko Tipsarevic,0.5628840588506742,533
Michael Chang,0.5625456940171969,142
Michel Kratochvil,0.5622006945260214,171
Marat Safin,0.5620981738706863,586
Jan Michael Gambill,0.5617538061914003,286
Oliver Marach,0.5615135346413863,52
Aljaz Bedene,0.5612203044541196,262
Justin Gimelstob,0.5610689380008197,152
Alexandre Simoni,0.560591806287544,33
Lamine Ouahab,0.5599157864817325,39
Orlin Stanoytchev,0.5595574261876404,30
Stefano Travaglia,0.5590359341185083,81
Go Soeda,0.5590283666820667,144
Lucas Pouille,0.5576839020074434,216
Andreas Haider Maurer,0.5573031615989847,121
Franco Squillari,0.5569692013340791,206
Adrian Voinea,0.5569055996956184,121
Wayne Arthurs,0.5563672297596748,259
Philipp Petzschner,0.5562128705737966,196
Agustin Calleri,0.5559915842588253,393
Federico Luzzi,0.5557196143998119,48
Julien Boutter,0.5556686565684502,137
Nicolas Escude,0.5551212873731661,206
Richard Krajicek,0.5543987441470738,76
Izak Van Der Merwe,0.5543547976567657,32
Vadim Kutsenko,0.5542799419510368,30
Sebastien Grosjean,0.5541412479754028,485
Rohan Bopanna,0.553265024432001,48
Ilija Bozoljac,0.5526241605553629,31
Jesse Huta Galung,0.5521404880598576,42
Attila Savolt,0.5518995609663859,81
Pere Riba,0.5516843261322067,87
Gustavo Kuerten,0.5514802655666352,332
Andrea Gaudenzi,0.5511869337643109,110
Nicolas Thomann,0.5508680168427241,37
Frederic Niemeyer,0.5508008952246841,40
Wayne Ferreira,0.5489374801148427,224
Paul Henri Mathieu,0.5474404930896316,574
Goran Ivanisevic,0.5472525540049183,118
Sebastien De Chaunac,0.546394339149887,33
Juan Antonio Marin,0.5460060226795942,89
Thomas Johansson,0.5457508688494993,415
Neville Godwin,0.545712661062332,33
John Van Lottum,0.5454311506298488,71
Andrew Ilie,0.545395014290428,107
Santiago Ventura,0.5450055302818101,97
Albert Portas,0.5446904251869794,220
Yevgeny Kafelnikov,0.5442787998548659,322
Guillaume Rufin,0.5432685177187156,44
Jose Acasuso,0.5430824899357731,376
Daniel Elsner,0.5426841727285387,32
Peter Gojowczyk,0.5425210086572934,152
Alexandr Dolgopolov,0.5424360099310683,374
Karol Beck,0.5416919268493944,181
Mardy Fish,0.5383409929827527,526
Malek Jaziri,0.5377623333743623,206
Eric Taino,0.5362781395205984,31
Lleyton Hewitt,0.5352968097158912,799
Thomas Enqvist,0.5350748120790121,270
Galo Blanco,0.5349824584959219,148
Stephane Robert,0.5335810257252852,101
Jamie Delgado,0.533523250850006,40
Jan Siemerink,0.5333633246665718,56
Alex Corretja,0.5318474220650512,261
Marcos Baghdatis,0.5312141087712405,590
Olivier Mutis,0.530595248225024,60
Yosuke Watanuki,0.5300424693342487,36
Nicolas Kiefer,0.5286665112471355,438
Bjorn Phau,0.5283393471703894,212
Daniele Bracciali,0.5281243979877096,86
Tuomas Ketola,0.5275293302506788,33
David Prinosil,0.527229590134834,83
Gouichi Motomura,0.5252867536050021,47
Cedric Pioline,0.5251334217857351,117
Ivo Heuberger,0.5250478650843771,81
Jean Rene Lisnard,0.5199532260035973,137
Benoit Paire,0.5179389988122617,477
Gastao Elias,0.5175878872108512,67
Jared Donaldson,0.5170407894645053,66
Wayne Black,0.5159371790381347,58
Michal Tabara,0.5124938020160098,83
Inigo Cervantes Huegun,0.5118372991418215,48
Aqeel Khan,0.5103105954732058,68
Jens Knippschild,0.5043058991550586,42
Andrei Stoliarov,0.47333972816888326,89
Gianluca Pozzi,0.44909046511488826,80
Marko Tkalec,0.4148936170212766,30
Marcel Felder,0.0,35
Alexey Kedryuk,0.0,30
Jose De Armas,0.0,31
Andis Juska,0.0,40
