Player,Break Point Save %,num_matches
Andy Roddick,0.7928510831572055,74
Ivo Karlovic,0.7396151996151996,40
Ivan Ljubicic,0.7297576555389056,81
Joachim Johansson,0.7241922607307223,34
Greg Rusedski,0.7149294532627866,51
Andre Agassi,0.7100643063061364,51
Victor Hanescu,0.7047183608353821,51
Radek Stepanek,0.6951070146925762,71
Roger Federer,0.6944183433313869,85
Gilles Muller,0.6936230282063616,44
Mario Ancic,0.6883671360086454,71
Carlos Moya,0.6848174552720008,52
Rafael Nadal,0.6840382740577378,89
Xavier Malisse,0.6833020050125312,42
Robin Soderling,0.6800726797746433,34
Wayne Arthurs,0.6766833656539539,37
Lleyton Hewitt,0.6766816516816517,48
Dominik Hrbaty,0.6699210629295376,69
Nicolas Almagro,0.6653192087778553,35
Max Mirnyi,0.6652158602910997,60
Thomas Johansson,0.6645104424233383,73
Fernando Gonzalez,0.6621134205430425,73
Marat Safin,0.6619292893486443,38
Richard Gasquet,0.6616679748822606,42
Feliciano Lopez,0.6589302730812165,59
Andreas Seppi,0.6587306510693608,36
Guillermo Canas,0.6585300689190632,35
Dmitry Tursunov,0.6574293598558305,33
Juan Carlos Ferrero,0.6566211980391085,73
Stan Wawrinka,0.6545811364561365,32
Gaston Gaudio,0.651789480360909,77
Kenneth Carlsen,0.6477760977760978,42
Robby Ginepri,0.6470215278548612,60
Fernando Verdasco,0.6449676352454131,63
Nikolay Davydenko,0.6444393737993572,86
Mariano Puerta,0.64395314202838,63
Mariano Zabaleta,0.6428979531981177,36
Tim Henman,0.6418255076536811,41
Taylor Dent,0.6407103100980652,54
Potito Starace,0.64065567991714,37
James Blake,0.6405478491415991,56
Nicolas Massu,0.6403424673161515,41
Olivier Rochus,0.6335795394369671,64
Michael Llodra,0.631703514739229,32
Tomas Berdych,0.6298829854952304,63
Jarkko Nieminen,0.6291179558736582,55
Nicolas Kiefer,0.6271308901701058,58
Kevin Kim,0.6233793338444501,44
Jan Hernych,0.621592085523974,41
Andrei Pavel,0.6214345832186389,48
Paradorn Srichaphan,0.6202032244485075,66
Jose Acasuso,0.618063231095146,53
Vincent Spadea,0.6178499684597245,48
Guillermo Coria,0.6176105097337974,82
Jurgen Melzer,0.6126024337225839,52
Fabrice Santoro,0.612374207988243,37
Cyril Saulnier,0.612198141364808,42
Sebastien Grosjean,0.6112299837843317,53
Igor Andreev,0.6106566020500447,68
Jiri Novak,0.6060136636999991,49
Alberto Martin,0.6057603507603507,54
Juan Ignacio Chela,0.6020528083028083,54
David Nalbandian,0.6019380845911458,63
David Ferrer,0.6000036343746751,72
Tommy Haas,0.5992368403953771,57
Luis Horna,0.5989127770377771,41
Guillermo Garcia Lopez,0.5961354878226055,45
Tommy Robredo,0.596125960945337,69
Albert Costa,0.5948154524047381,30
Filippo Volandri,0.5919097967250141,56
Arnaud Clement,0.5856870700038401,39
Davide Sanguinetti,0.5847040786011374,50
Philipp Kohlschreiber,0.5828825143110858,37
Mikhail Youzhny,0.5816540915225126,46
Florian Mayer,0.5765775535006304,46
Paul Henri Mathieu,0.5739165348540348,57
Karol Beck,0.5696733841166614,47
Agustin Calleri,0.5674282296650718,43
Jonas Bjorkman,0.5662043838514427,41
Juan Monaco,0.5661562465742032,43
Hyung Taik Lee,0.5616194357427389,31
Ricardo Mello,0.5565959214396714,39
Rainer Schuettler,0.5498607143343985,42
Tomas Zib,0.544860759395643,48
Gael Monfils,0.5326434794519901,47
Christophe Rochus,0.5201034737620104,46
