,player,passed_at_net,net_pts,passing_shot
0,Jaume Munar,5,22,22.727272727272727
1,Hugo Dellien,4,22,18.181818181818183
2,Joao Fonseca,4,23,17.391304347826086
3,Dominic Thiem,8,50,16.0
4,Thiago Monteiro,4,28,14.285714285714285
5,Pablo Carreno Busta,4,35,11.428571428571429
6,Rafael Nadal,4,37,10.81081081081081
7,Nicolas Jarry,4,38,10.526315789473683
8,Roberto Carballes Baena,3,30,10.0
9,Carlos Alcaraz,8,108,7.4074074074074066
10,Casper Ruud,2,37,5.405405405405405
11,Aljaz Bedene,0,22,0.0
