Winner,Clay
Davydenko N.,5
Robredo T.,4
Fognini F.,3
Monaco J.,3
Canas G.,2
Granollers M.,2
Hernandez O.,2
Korolev E.,2
Daniel M.,1
Montanes A.,1
Odesnik W.,1
Rochus C.,1
Serra F.,1
Starace P.,1
Vanek J.,1
Ventura S.,1
