Winner,Clay
Nadal R.,5
Federer R.,4
Seppi A.,4
Moya C.,3
Verdasco F.,3
Djokovic N.,3
Kiefer N.,3
Montanes A.,3
Monaco J.,2
Murray A.,2
Safin M.,2
Soderling R.,2
Karlovic I.,2
Tipsarevic J.,2
Simon G.,1
Rochus O.,1
Tsonga J.W.,1
Starace P.,1
Acasuso J.,1
Robredo T.,1
Nieminen J.,1
Bolelli S.,1
Minar I.,1
Llodra M.,1
Ljubicic I.,1
Ferrer D.,1
Davydenko N.,1
Chela J.I.,1
Wawrinka S.,1
