Winner,Clay
Gauff C.,5
Wang Q.,4
Siniakova K.,3
Stephens S.,3
Anisimova A.,2
Errani S.,2
Garcia C.,2
Martic P.,2
Di Giuseppe M.,1
Friedsam A.L.,1
Giorgi C.,1
Kasatkina D.,1
Samsonova L.,1
Schmiedlova A.,1
Sorribes Tormo S.,1
Williams S.,1
