Winner,Grass
Fish M.,5
Rochus O.,4
Bloomfield R.,3
Dabul B.,3
Brown D.,2
Dancevic F.,2
Harrison R.,2
Klaasen R.,2
Bubka S.,1
Devvarman S.,1
Giraldo S.,1
Kudla D.,1
Mahut N.,1
Querrey S.,1
Ram R.,1
Soeda G.,1
