,player,pts_won,net_pts,net_efficiency
0,Roger Federer,320,431,74.24593967517401
1,Andre Agassi,120,169,71.00591715976331
2,Novak Djokovic,148,211,70.14218009478674
3,Hubert Hurkacz,281,407,69.04176904176904
4,Andy Roddick,112,165,67.87878787878789
5,Nick Kyrgios,147,220,66.81818181818183
6,Patrick Rafter,158,237,66.66666666666666
7,Pete Sampras,202,313,64.5367412140575
8,Todd Martin,119,196,60.71428571428571
9,Richard Krajicek,91,154,59.09090909090909
