,player,pts_won,net_pts,net_efficiency
0,Andre Agassi,397,548,72.44525547445255
1,Roger Federer,1218,1757,69.32270916334662
2,Ivan Lendl,458,665,68.87218045112782
3,Novak Djokovic,824,1202,68.55241264559068
4,Patrick Rafter,381,558,68.27956989247312
5,Pete Sampras,1489,2232,66.71146953405018
6,Stefan Edberg,1370,2158,63.48470806302131
7,Boris Becker,499,792,63.005050505050505
8,John Mcenroe,1163,1857,62.6278944534195
9,Jimmy Connors,657,1063,61.80620884289746
