,player,pts_won,net_pts,net_efficiency
0,Stefanos Tsitsipas,80,103,77.66990291262135
1,Rafael Nadal,113,147,76.87074829931973
2,Kei Nishikori,39,51,76.47058823529412
3,Nicolas Jarry,48,65,73.84615384615385
4,Carlos Alcaraz,55,78,70.51282051282051
5,Alex De Minaur,41,59,69.49152542372882
6,Dominic Thiem,46,69,66.66666666666666
7,Pablo Andujar,32,48,66.66666666666666
8,Feliciano Lopez,89,138,64.4927536231884
9,Pablo Carreno Busta,31,57,54.385964912280706
