,player,pts_won,net_pts,net_efficiency
0,Rafael Nadal,382,510,74.90196078431373
1,Jannik Sinner,101,135,74.81481481481481
2,Casper Ruud,93,125,74.4
3,Novak Djokovic,328,452,72.56637168141593
4,Stefanos Tsitsipas,121,174,69.54022988505747
5,Roger Federer,380,551,68.96551724137932
6,Hubert Hurkacz,125,186,67.20430107526882
7,Andy Murray,88,133,66.16541353383458
8,Alexander Zverev,104,166,62.65060240963856
9,Richard Krajicek,74,120,61.66666666666667
