,player,passed_at_net,net_pts,passing_shot
0,Jessica Pegula,11,47,23.404255319148938
1,Katie Volynets,4,19,21.052631578947366
2,Kiki Bertens,5,24,20.833333333333336
3,Belinda Bencic,3,18,16.666666666666664
4,Caroline Wozniacki,5,35,14.285714285714285
5,Ashleigh Barty,3,24,12.5
6,Madison Keys,2,32,6.25
7,Jelena Ostapenko,1,21,4.761904761904762
8,Laura Siegemund,1,22,4.545454545454546
9,Maria Sakkari,1,27,3.7037037037037033
