,player,pts_won,net_pts,net_efficiency
0,Rafael Nadal,243,302,80.4635761589404
1,Nicolas Mahut,152,198,76.76767676767676
2,Nikolay Davydenko,86,121,71.07438016528926
3,Roger Federer,534,768,69.53125
4,Tomas Berdych,90,132,68.18181818181817
5,John Isner,145,214,67.7570093457944
6,Andy Murray,157,233,67.38197424892704
7,Novak Djokovic,232,347,66.85878962536023
8,Robin Soderling,96,149,64.42953020134227
9,Andy Roddick,94,168,55.952380952380956
