Winner,Clay
Londero J.I.,5
Pella G.,4
Cuevas P.,3
Delbonis F.,3
Bedene A.,2
Cachin P.,2
Munar J.,2
Carballes Baena R.,1
Giannessi A.,1
Jaziri M.,1
Ramos-Vinolas A.,1
Schwartzman D.,1
Sonego L.,1
