,player,pts_won,net_pts,net_efficiency
0,Francisco Cerundolo,47,61,77.04918032786885
1,Tallon Griekspoor,70,92,76.08695652173914
2,Casper Ruud,55,77,71.42857142857143
3,Thiago Seyboth Wild,60,85,70.58823529411765
4,Carlos Alcaraz,54,77,70.12987012987013
5,Jannik Sinner,61,87,70.11494252873564
6,Hubert Hurkacz,82,117,70.08547008547008
7,Holger Rune,40,60,66.66666666666666
8,Novak Djokovic,97,153,63.39869281045751
9,Alexander Zverev,69,115,60.0
