,player,pts_won,net_pts,net_efficiency
0,Aslan Karatsev,73,94,77.6595744680851
1,Tallon Griekspoor,48,62,77.41935483870968
2,Matteo Berrettini,57,78,73.07692307692307
3,Rafael Nadal,51,70,72.85714285714285
4,Pablo Carreno Busta,41,58,70.6896551724138
5,Daniil Medvedev,105,156,67.3076923076923
6,Federico Delbonis,36,54,66.66666666666666
7,Roman Safiullin,38,57,66.66666666666666
8,Adrian Mannarino,35,53,66.0377358490566
9,Hubert Hurkacz,37,59,62.71186440677966
