,player,pts_won,net_pts,net_efficiency
0,Adrian Mannarino,22,26,84.61538461538461
1,Gilles Simon,34,41,82.92682926829268
2,Tommy Paul,37,46,80.43478260869566
3,Holger Rune,34,44,77.27272727272727
4,Novak Djokovic,40,52,76.92307692307693
5,Sebastian Korda,22,29,75.86206896551724
6,Stefanos Tsitsipas,40,53,75.47169811320755
7,Maxime Cressy,68,99,68.68686868686868
8,Alex De Minaur,37,57,64.91228070175438
9,Rafael Nadal,14,26,53.84615384615385
