,player,pts_won,net_pts,net_efficiency
0,Carlos Alcaraz,46,60,76.66666666666667
1,Emil Ruusuvuori,27,36,75.0
2,Jannik Sinner,44,59,74.57627118644068
3,Adrian Mannarino,27,38,71.05263157894737
4,Jiri Lehecka,19,28,67.85714285714286
5,Jan Lennard Struff,25,37,67.56756756756756
6,Christopher Eubanks,25,38,65.78947368421053
7,Casper Ruud,17,26,65.38461538461539
8,Hubert Hurkacz,26,41,63.41463414634146
9,Botic Van De Zandschulp,29,46,63.04347826086957
