,player,pts_won,net_pts,net_efficiency
0,Alejandro Davidovich Fokina,37,43,86.04651162790698
1,Jannik Sinner,66,86,76.74418604651163
2,Carlos Alcaraz,97,127,76.37795275590551
3,Jesper De Jong,58,77,75.32467532467533
4,Tallon Griekspoor,40,55,72.72727272727273
5,Hubert Hurkacz,89,124,71.7741935483871
6,Casper Ruud,30,42,71.42857142857143
7,Novak Djokovic,103,145,71.03448275862068
8,Grigor Dimitrov,32,46,69.56521739130434
9,Alexander Zverev,75,111,67.56756756756756
