Winner,Hard
Djokovic N.,46
Federer R.,45
Tsonga J.W.,40
Tipsarevic J.,38
Berdych T.,36
Fish M.,33
Del Potro J.M.,32
Murray A.,32
Nadal R.,31
Anderson K.,30
Ferrer D.,30
Roddick A.,27
Isner J.,26
Cilic M.,25
Troicki V.,24
Mayer F.,23
Simon G.,22
Nishikori K.,22
Monfils G.,22
Dolgopolov O.,22
Wawrinka S.,21
Bogomolov A.,21
Stepanek R.,20
Raonic M.,20
Gasquet R.,20
Verdasco F.,19
Soderling R.,19
Blake J.,18
Davydenko N.,18
Baghdatis M.,18
Lopez F.,17
Dodig I.,17
Young D.,16
Kohlschreiber P.,16
Monaco J.,15
Gulbis E.,15
Ljubicic I.,15
Devvarman S.,14
Malisse X.,13
Almagro N.,13
Giraldo S.,13
Nalbandian D.,13
Benneteau J.,13
Harrison R.,13
Nieminen J.,13
Petzschner P.,13
Granollers M.,13
Karlovic I.,12
Stakhovsky S.,12
Tursunov D.,12
Youzhny M.,12
Muller G.,12
Berrer M.,11
Mannarino A.,11
Dimitrov G.,11
Haase R.,11
Russell M.,11
Garcia-Lopez G.,11
Seppi A.,10
Kunitsyn I.,10
Melzer J.,10
Tomic B.,10
Llodra M.,9
Ferrero J.C.,9
Sweeting R.,8
Robredo T.,8
Querrey S.,8
Mahut N.,8
Bellucci T.,7
Andreev I.,7
Istomin D.,7
Kamke T.,7
Lu Y.H.,7
Ebden M.,7
Berankis R.,6
Haas T.,6
Kavcic B.,6
Starace P.,5
Montanes A.,5
Kubot L.,5
Kukushkin M.,5
Fognini F.,5
Hewitt L.,5
Darcis S.,5
Falla A.,5
Sela D.,5
Rochus O.,4
Kendrick R.,4
Lacko L.,4
De Voest R.,4
Golubev A.,4
Cipolla F.,4
Berlocq C.,4
Brands D.,4
Gabashvili T.,4
Chardy J.,4
Chela J.I.,4
Cuevas P.,3
Van Der Merwe I.,3
Clement A.,3
Smyczek T.,3
Becker B.,3
Paire B.,3
Pospisil V.,3
Andujar P.,3
Bubka S.,3
Marchenko I.,3
Serra F.,3
Soeda G.,3
Gil F.,3
Ramos A.,2
Hernych J.,2
Sijsling I.,2
Bachinger M.,2
Phau B.,2
Hanescu V.,2
Greul S.,2
Riba P.,2
Chiudinelli M.,2
Mello R.,2
Goffin D.,2
Ilhan M.,2
Matosevic M.,2
Ginepri R.,2
Ito T.,2
Ram R.,2
Lajovic D.,2
Dabul B.,2
Roger-Vasselin E.,2
Dancevic F.,2
Rosol L.,2
Schuettler R.,2
Beck K.,2
Renavand N.,1
Sock J.,1
Thiem D.,1
Rieschick S.,1
Robert S.,1
Zhang Z.,1
Wolmarans F.,1
Sugita Y.,1
Schwank E.,1
Udomchoke D.,1
Rodrigues M.,1
Veic A.,1
Zverev M.,1
Kudryavtsev A.,1
Lisnard J.R.,1
De Bakker T.,1
Gremelmayr D.,1
Guccione C.,1
Huta Galung J.,1
Jaziri M.,1
Junqueira D.,1
Kosakowski D.,1
Dutra Da Silva R.,1
Lammer M.,1
Brown D.,1
Duclos P.L.,1
Bedene A.,1
Ramirez-Hidalgo R.,1
Bolelli S.,1
Przysiezny M.,1
Lorenzi P.,1
Bozoljac I.,0
Del Bonis F.,0
Dasnieres de Veigy J.,0
Crivoi V.,0
Ungur A.,0
Vagnozzi S.,0
Copil M.,0
Zemlja G.,0
Cervenak P.,0
Zeballos H.,0
Zampieri C.,0
Brzezicki J.P.,0
Bemelmans R.,0
Volandri F.,0
Wang J.,0
Yani M.,0
Ward J.,0
Ramos-Vinolas A.,0
Gonzalez S.,0
Giannessi A.,0
Teixeira M.,0
Olaso G.,0
Navarro-Pastor I.,0
Naso G.,0
Mayer L.,0
Marti J.,0
Machado R.,0
Luczak P.,0
Rufin G.,0
Ryderstedt M.,0
Schoorel T.,0
Kuznetsov An.,0
Kudla D.,0
Knittel B.,0
Haider-Maurer A.,0
Sousa J.,0
Souza J.,0
Reister J.,0
Stebe C.M.,0
Gonzalez M.,0
Gonzalez F.,0
Gimeno-Traver D.,0
Acasuso J.,0
