,player,passed_at_net,net_pts,passing_shot
0,Daniil Medvedev,17,74,22.972972972972975
1,Novak Djokovic,17,87,19.54022988505747
2,Taylor Fritz,14,80,17.5
3,Pedro Martinez,12,74,16.216216216216218
4,Daniel Evans,11,68,16.176470588235293
5,Carlos Alcaraz,9,68,13.23529411764706
6,Frances Tiafoe,11,99,11.11111111111111
7,Grigor Dimitrov,7,65,10.76923076923077
8,Jannik Sinner,14,173,8.092485549132949
9,Ben Shelton,7,94,7.446808510638298
