,player,pts_won,net_pts,net_efficiency
0,Jannik Sinner,47,59,79.66101694915254
1,Maxime Cressy,54,71,76.05633802816901
2,Hubert Hurkacz,76,108,70.37037037037037
3,Andre Agassi,54,77,70.12987012987013
4,Alex De Minaur,37,54,68.51851851851852
5,Nick Kyrgios,82,120,68.33333333333333
6,Ivo Karlovic,188,276,68.11594202898551
7,Stefanos Tsitsipas,40,62,64.51612903225806
8,Stefan Edberg,87,135,64.44444444444444
9,Patrick Rafter,56,87,64.36781609195403
