,player,pts_won,net_pts,net_efficiency
0,Lleyton Hewitt,143,196,72.95918367346938
1,Juan Carlos Ferrero,37,51,72.54901960784314
2,Roger Federer,300,434,69.12442396313364
3,Boris Becker,100,150,66.66666666666666
4,Andre Agassi,54,83,65.06024096385542
5,Carlos Moya,35,55,63.63636363636363
6,Ivan Lendl,30,48,62.5
7,Marat Safin,33,57,57.89473684210527
8,Andy Roddick,64,114,56.14035087719298
9,Patrick Rafter,30,62,48.38709677419355
