,player,pts_won,net_pts,net_efficiency
0,Roberto Carballes Baena,32,41,78.04878048780488
1,Carlos Alcaraz,111,144,77.08333333333334
2,Nicolas Jarry,48,64,75.0
3,Dominic Thiem,49,66,74.24242424242425
4,Pablo Carreno Busta,29,40,72.5
5,Rafael Nadal,46,65,70.76923076923077
6,Casper Ruud,33,47,70.2127659574468
7,Albert Ramos,23,33,69.6969696969697
8,Alexandr Dolgopolov,21,34,61.76470588235294
9,Thiago Monteiro,21,36,58.333333333333336
