,player,pts_won,net_pts,net_efficiency
0,Andre Agassi,67,94,71.27659574468085
1,Jiri Novak,84,120,70.0
2,Juan Carlos Ferrero,43,62,69.35483870967742
3,David Nalbandian,52,75,69.33333333333334
4,Carlos Moya,78,113,69.02654867256636
5,Roger Federer,188,275,68.36363636363636
6,Lleyton Hewitt,195,292,66.78082191780823
7,Marat Safin,148,236,62.71186440677966
8,Pete Sampras,63,105,60.0
9,Tim Henman,82,147,55.78231292517006
