Winner,Hard
Clijsters K.,7
Li N.,6
Zvonareva V.,5
Wozniacki C.,5
Schiavone F.,4
Radwanska A.,4
Petkovic A.,4
Kvitova P.,4
Kuznetsova S.,3
Sharapova M.,3
Sevastova A.,3
Pennetta F.,3
Peng S.,3
Makarova E.,3
Azarenka V.,3
Benesova I.,3
Goerges J.,2
Manasieva V.,2
Zahlavova Strycova B.,2
Williams V.,2
Stosur S.,2
Scheepers C.,2
Safarova L.,2
Petrova N.,2
Cibulkova D.,2
Cornet A.,2
Halep S.,2
Pavlyuchenkova A.,2
Niculescu M.,2
Morita A.,2
Peer S.,2
Henin J.,2
Dokic J.,1
Rus A.,1
Zakopalova K.,1
Zahlavova S.,1
Barrois K.,1
Hlavackova A.,1
Wickmayer Y.,1
Tsurenko L.,1
Suarez Navarro C.,1
Jankovic J.,1
Bartoli M.,1
Jovanovski B.,1
Brianti A.,1
Kanepi K.,1
Keothavong A.,1
Rodina E.,1
Baltacha E.,1
Razzano V.,1
Chakvetadze A.,1
Pironkova T.,1
King V.,1
Kirilenko M.,1
Cirstea S.,1
Kleybanova A.,1
Kulikova R.,1
Garcia C.,1
Dushevina V.,1
Dominguez Lino L.,1
Molik A.,1
Martinez-Sanchez M.J.,1
Martic P.,1
Marino R.,1
