Winner,Hard
Rybakina E.,22
Muguruza G.,18
Kenin S.,17
Mertens E.,17
Jabeur O.,16
Brady J.,16
Osaka N.,16
Williams S.,15
Sakkari M.,15
Kvitova P.,15
Sabalenka A.,14
Kontaveit A.,14
Alexandrova E.,12
Azarenka V.,12
Barty A.,12
Putintseva Y.,11
Cornet A.,11
Pegula J.,10
Bertens K.,10
Halep S.,10
Pliskova Ka.,9
Svitolina E.,9
Yastremska D.,9
Linette M.,9
Martic P.,8
Bouzkova M.,8
Rogers S.,8
Kerber A.,8
Keys M.,8
Anisimova A.,8
Zhang S.,7
Kudermetova V.,7
Konta J.,7
Teichmann J.,7
Wang Q.,7
Vekic D.,7
Garcia C.,7
Bencic B.,7
Gauff C.,7
Bellis C.,7
Kuznetsova S.,6
Pavlyuchenkova A.,6
Muchova K.,6
Riske A.,6
Swiatek I.,6
Collins D.,6
Zheng S.,6
Siegemund L.,5
Tomljanovic A.,5
Wozniacki C.,5
Friedsam A.L.,5
Rus A.,5
Van Uytvanck A.,5
Davis L.,5
Giorgi C.,5
Goerges J.,5
Diyas Z.,4
Pliskova Kr.,4
Dodin O.,4
Bondarenko K.,4
Kung L.,4
Mladenovic K.,4
Pera B.,4
Pironkova T.,4
Tig P.M.,4
Potapova A.,4
Vondrousova M.,4
Kasatkina D.,4
Hibino N.,4
Watson H.,4
Wang Yaf.,3
Peterson R.,3
Wang Xiy.,3
Blinkova A.,3
Sasnovich A.,3
Mchale C.,3
Stephens S.,3
Strycova B.,3
Zidansek T.,3
Mcnally C.,3
Ostapenko J.,3
Zvonareva V.,3
Fernandez L.,3
Li A.,3
Govortsova O.,3
Kuzmova V.,3
Cirstea S.,3
Kostyuk M.,2
Zhu L.,2
Ferro F.,2
Flipkens K.,2
Gracheva V.,2
Suarez Navarro C.,2
Sorribes Tormo S.,2
Cabrera L.,2
Rodionova Ar.,2
Brengle M.,2
Martincova T.,2
Bouchard E.,2
Bonaventure Y.,2
Kozlova K.,2
Peng S.,2
Bolsova A.,1
Stosur S.,1
Plipuech P.,1
Lapko V.,1
Tomova V.,1
Townsend T.,1
Gasparyan M.,1
Vickery S.,1
Liang E.S.,1
Fernandez L.A.,1
Minnen G.,1
Bara I.,1
Williams V.,1
Badosa P.,1
You X.,1
Dart H.,1
Cristian J.,1
Hercog P.,1
Haas B.,1
Siniakova K.,1
Sanders S.,1
Kovinic D.,1
Kawa K.,1
Kanepi K.,1
Kalinskaya A.,1
Juvan K.,1
Krejcikova B.,1
Maria T.,1
Samsonova L.,1
Hon P.,1
Schmiedlova A.,1
Sharma A.,1
Scott K.,1
Sevastova A.,1
Hsieh S.W.,0
Burel C.,0
Podoroska N.,0
Boulter K.,0
Doi M.,0
Zarazua R.,0
Bogdan A.,0
Rakhimova K.,0
Dolehide C.,0
Errani S.,0
Paolini J.,0
Trevisan M.,0
Begu I.,0
Tauson C.,0
Cocciaretto E.,0
Gavrilova D.,0
Frech M.,0
Tsurenko L.,0
Volynets K.,0
