Winner,Hard
Andreeva M.,19
Keys M.,18
Sabalenka A.,17
Tauson C.,16
Pegula J.,15
Mertens E.,14
Swiatek I.,14
Bencic B.,14
Kessler M.,13
Potapova A.,12
Yastremska D.,12
Rybakina E.,12
Jabeur O.,11
Avanesyan E.,11
Navarro E.,11
Badosa P.,10
Krueger A.,10
Svitolina E.,9
Samsonova L.,9
Noskova L.,9
Kasatkina D.,9
Alexandrova E.,9
Kenin S.,9
Muchova K.,9
Anisimova A.,9
Blinkova A.,8
Kostyuk M.,8
Kalinina A.,7
Putintseva Y.,7
Shnaider D.,7
Joint M.,7
Linette M.,7
Kudermetova P.,7
Cirstea S.,7
Birrell K.,7
Bronzetti L.,7
Kudermetova V.,7
Ostapenko J.,6
Paolini J.,6
Gauff C.,6
Lamens S.,6
Cristian J.,6
Parks A.,6
Dolehide C.,6
Li A.,6
Fernandez L.A.,6
Osaka N.,6
Sramkova R.,6
Osorio M.,5
Pavlyuchenkova A.,5
Wang Xin.,5
Siniakova K.,5
Minnen G.,5
Vekic D.,5
Stearns P.,5
Montgomery R.,4
Lys E.,4
Zheng Q.,4
Sakkari M.,4
Sasnovich A.,4
Danilovic O.,4
Tomljanovic A.,4
Bucsa C.,4
Tomova V.,4
Vondrousova M.,4
Baptiste H.,4
Arango E.,4
Raducanu E.,3
Sun L.,3
Uchijima M.,3
Volynets K.,3
Zarazua R.,3
Saville D.,3
Martic P.,3
Gracheva V.,3
Kalinskaya A.,3
Collins D.,3
Frech M.,3
Burrage J.,3
Bouzkova M.,3
Azarenka V.,3
Cocciaretto E.,3
Kartal S.,3
Maria T.,3
Pera B.,2
Sawangkaew M.,2
Teichmann J.,2
Yuan Y.,2
Sonmez Z.,2
Garcia C.,2
Siegemund L.,2
Bouzas Maneiro J.,2
Shibahara E.,2
Jovic I.,2
Seidel E.,2
Boulter K.,2
Haddad Maia B.,2
Bondar A.,1
Carle M.,1
Bogdan A.,1
Waltert S.,1
Begu I.,1
Andreeva E.,1
Todoni A.,1
Timofeeva M.,1
Wang Xiy.,1
Wang Y.,1
Zhang S.,1
Niemeier J.,1
Sonobe W.,1
Dart H.,1
Stakusic M.,1
Marino R.,1
Parrizas Diaz N.,1
Kovinic D.,1
Jones F.,1
Ruse E.G.,1
Ruzic A.,1
Jones E.,1
Hibino N.,1
Salkova D.,1
Grabher J.,1
Golubic V.,1
Gibson T.,1
McNally C.,1
Sorribes Tormo S.,1
Gadecki O.,1
Aiava D.,1
