,player,pts_won,net_pts,net_efficiency
0,Grigor Dimitrov,85,110,77.27272727272727
1,Rafael Nadal,81,105,77.14285714285715
2,John Isner,30,41,73.17073170731707
3,Stefanos Tsitsipas,57,78,73.07692307692307
4,Alexander Zverev,40,58,68.96551724137932
5,Daniil Medvedev,31,46,67.3913043478261
6,Nick Kyrgios,43,65,66.15384615384615
7,Juan Martin Del Potro,32,53,60.37735849056604
8,Christopher Eubanks,25,43,58.139534883720934
9,Tommy Paul,30,52,57.692307692307686
