,player,pts_won,net_pts,net_efficiency
0,Rafael Nadal,35,48,72.91666666666666
1,Marcelo Rios,64,96,66.66666666666666
2,Roger Federer,178,269,66.17100371747212
3,Andrei Medvedev,35,53,66.0377358490566
4,Mariano Zabaleta,34,53,64.15094339622641
5,Agustin Calleri,27,48,56.25
6,Novak Djokovic,26,48,54.166666666666664
7,Boris Becker,29,54,53.70370370370371
8,Michael Stich,25,54,46.2962962962963
9,Stefan Edberg,20,44,45.45454545454545
