,player,passed_at_net,net_pts,passing_shot
0,Nick Kyrgios,8,35,22.857142857142858
1,John Isner,8,41,19.51219512195122
2,Oscar Otte,4,27,14.814814814814813
3,Botic Van De Zandschulp,4,28,14.285714285714285
4,Felix Auger Aliassime,6,45,13.333333333333334
5,Hubert Hurkacz,8,60,13.333333333333334
6,Rafael Nadal,8,65,12.307692307692308
7,Carlos Alcaraz,3,40,7.5
8,Andrey Rublev,2,29,6.896551724137931
9,Grigor Dimitrov,2,48,4.166666666666666
