,player,passed_at_net,net_pts,passing_shot
0,John Isner,11,41,26.82926829268293
1,Alexander Zverev,6,28,21.428571428571427
2,Mackenzie Mcdonald,7,37,18.91891891891892
3,Lloyd Harris,5,28,17.857142857142858
4,Hubert Hurkacz,7,47,14.893617021276595
5,Nick Kyrgios,4,28,14.285714285714285
6,Roger Federer,7,71,9.859154929577464
7,Frances Tiafoe,4,42,9.523809523809524
8,Felix Auger Aliassime,4,53,7.547169811320755
9,Leonardo Mayer,2,40,5.0
