,player,passed_at_net,net_pts,passing_shot
0,Casper Ruud,19,82,23.170731707317074
1,Hubert Hurkacz,14,118,11.864406779661017
2,Stefanos Tsitsipas,9,80,11.25
3,Gilles Simon,8,76,10.526315789473683
4,Marco Cecchinato,5,50,10.0
5,Marin Cilic,6,61,9.836065573770492
6,Carlos Alcaraz,5,53,9.433962264150944
7,Rafael Nadal,6,81,7.4074074074074066
8,Aslan Karatsev,3,49,6.122448979591836
9,Alexander Zverev,2,54,3.7037037037037033
