,player,passed_at_net,net_pts,passing_shot
0,Fernando Gonzalez,12,61,19.672131147540984
1,Marc Rosset,13,95,13.684210526315791
2,James Blake,8,62,12.903225806451612
3,Taylor Dent,24,206,11.650485436893204
4,Roger Federer,22,195,11.282051282051283
5,Yevgeny Kafelnikov,5,50,10.0
6,Novak Djokovic,23,246,9.34959349593496
7,Mardy Fish,8,97,8.24742268041237
8,Jo Wilfried Tsonga,5,66,7.575757575757576
9,Leander Paes,6,83,7.228915662650602
