,player,passed_at_net,net_pts,passing_shot
0,Taylor Dent,13,49,26.53061224489796
1,Marc Rosset,9,45,20.0
2,Fernando Gonzalez,10,54,18.51851851851852
3,Roger Federer,21,141,14.893617021276595
4,James Blake,6,48,12.5
5,Yevgeny Kafelnikov,5,47,10.638297872340425
6,Andy Murray,5,48,10.416666666666668
7,Novak Djokovic,19,210,9.047619047619047
8,Alexander Zverev,3,34,8.823529411764707
9,Jo Wilfried Tsonga,3,34,8.823529411764707
10,Mardy Fish,4,56,7.142857142857142
