,player,pts_won,net_pts,net_efficiency
0,Serena Williams,111,149,74.49664429530202
1,Victoria Azarenka,80,108,74.07407407407408
2,Eugenie Bouchard,53,74,71.62162162162163
3,Sabine Lisicki,50,70,71.42857142857143
4,Ana Ivanovic,71,104,68.26923076923077
5,Caroline Wozniacki,36,56,64.28571428571429
6,Agnieszka Radwanska,57,90,63.33333333333333
7,Petra Kvitova,58,92,63.04347826086957
8,Monica Niculescu,57,92,61.95652173913043
9,Kirsten Flipkens,30,51,58.82352941176471
