,player,passed_at_net,net_pts,passing_shot
0,Boris Becker,114,792,14.393939393939394
1,Novak Djokovic,168,1202,13.976705490848584
2,Jimmy Connors,144,1063,13.54656632173095
3,Andre Agassi,63,548,11.496350364963504
4,John Mcenroe,204,1857,10.98546042003231
5,Roger Federer,188,1757,10.700056915196358
6,Ivan Lendl,71,665,10.676691729323307
7,Pete Sampras,226,2232,10.125448028673835
8,Stefan Edberg,216,2158,10.009267840593141
9,Patrick Rafter,45,558,8.064516129032258
