,player,passed_at_net,net_pts,passing_shot
0,John Isner,50,379,13.192612137203167
1,Radek Stepanek,22,169,13.017751479289942
2,Hubert Hurkacz,27,227,11.894273127753303
3,Novak Djokovic,39,346,11.271676300578035
4,Pete Sampras,64,609,10.50903119868637
5,Grigor Dimitrov,21,201,10.44776119402985
6,Boris Becker,38,370,10.27027027027027
7,Marat Safin,19,228,8.333333333333332
8,Stefan Edberg,34,408,8.333333333333332
9,Roger Federer,26,343,7.580174927113703
