,player,passed_at_net,net_pts,passing_shot
0,Andy Roddick,19,79,24.050632911392405
1,Juan Martin Del Potro,15,65,23.076923076923077
2,Jakob Hlasek,10,72,13.88888888888889
3,Rafael Nadal,9,74,12.162162162162163
4,Hubert Hurkacz,13,113,11.504424778761061
5,Stefan Edberg,43,475,9.05263157894737
6,Michael Stich,9,104,8.653846153846153
7,Roger Federer,55,658,8.358662613981762
8,Carlos Alcaraz,5,65,7.6923076923076925
9,Tim Henman,6,84,7.142857142857142
