,player,pts_won,net_pts,net_efficiency
0,Carlos Alcaraz,190,250,76.0
1,Grigor Dimitrov,145,196,73.9795918367347
2,Novak Djokovic,164,225,72.88888888888889
3,Rafael Nadal,188,258,72.86821705426357
4,Roger Federer,476,671,70.93889716840536
5,Hubert Hurkacz,197,287,68.6411149825784
6,Milos Raonic,200,298,67.11409395973155
7,Pete Sampras,238,366,65.02732240437157
8,Daniil Medvedev,118,184,64.13043478260869
9,Stefan Edberg,326,536,60.820895522388064
