,player,pts_won,net_pts,net_efficiency
0,Iga Swiatek,266,345,77.10144927536233
1,Bianca Andreescu,227,305,74.42622950819671
2,Qinwen Zheng,135,183,73.77049180327869
3,Aryna Sabalenka,128,174,73.5632183908046
4,Jasmine Paolini,221,303,72.93729372937293
5,Marta Kostyuk,134,186,72.04301075268818
6,Danielle Collins,141,203,69.45812807881774
7,Coco Gauff,179,263,68.06083650190115
8,Elena Rybakina,199,304,65.46052631578947
9,Jessica Pegula,155,270,57.407407407407405
