,player,passed_at_net,net_pts,passing_shot
0,Stefan Edberg,22,120,18.333333333333332
1,Stefanos Tsitsipas,9,63,14.285714285714285
2,Frances Tiafoe,9,69,13.043478260869565
3,Michael Stich,13,107,12.149532710280374
4,Roger Federer,15,124,12.096774193548388
5,Hubert Hurkacz,14,162,8.641975308641975
6,Pete Sampras,5,71,7.042253521126761
7,Goran Ivanisevic,11,164,6.707317073170732
8,Jannik Sinner,8,145,5.517241379310345
9,Greg Rusedski,4,141,2.8368794326241136
