,player,passed_at_net,net_pts,passing_shot
0,Henri Leconte,67,403,16.62531017369727
1,Boris Becker,61,404,15.099009900990099
2,Mats Wilander,67,478,14.01673640167364
3,Ivan Lendl,54,418,12.918660287081341
4,Stefan Edberg,138,1132,12.190812720848058
5,Novak Djokovic,85,698,12.177650429799428
6,Hubert Hurkacz,46,383,12.010443864229766
7,John Mcenroe,54,454,11.894273127753303
8,Roger Federer,119,1101,10.80835603996367
9,Rafael Nadal,25,374,6.684491978609626
