,player,pts_won,net_pts,net_efficiency
0,Su Wei Hsieh,10,11,90.9090909090909
1,Leylah Fernandez,27,35,77.14285714285715
2,Victoria Azarenka,8,11,72.72727272727273
3,Maria Sakkari,20,28,71.42857142857143
4,Sara Sorribes Tormo,11,16,68.75
5,Viktorija Golubic,14,21,66.66666666666666
6,Bianca Andreescu,37,58,63.793103448275865
7,Elina Svitolina,16,26,61.53846153846154
8,Karolina Muchova,23,42,54.761904761904766
9,Bibiane Schoofs,4,13,30.76923076923077
