Winner,Hard
Djokovic N.,7
Murray A.,6
Ferrer D.,5
Federer R.,5
Almagro N.,4
Chardy J.,4
Tsonga J.W.,4
Berdych T.,4
Anderson K.,3
Nishikori K.,3
Raonic M.,3
Seppi A.,3
Simon G.,3
Tipsarevic J.,3
Wawrinka S.,3
Gasquet R.,3
Janowicz J.,2
Querrey S.,2
Stepanek R.,2
Monfils G.,2
Melzer J.,2
Tomic B.,2
Kavcic B.,2
Verdasco F.,2
Kohlschreiber P.,2
Del Potro J.M.,2
Benneteau J.,2
Dodig I.,2
Donskoy E.,2
Berankis R.,2
Cilic M.,2
Baghdatis M.,2
Becker B.,1
Bautista R.,1
Baker B.,1
Sousa J.,1
Ram R.,1
Smyczek T.,1
Berlocq C.,1
Brands D.,1
Rufin G.,1
Weintraub A.,1
Rosol L.,1
Roger-Vasselin E.,1
Soeda G.,1
Granollers M.,1
Davydenko N.,1
Harrison R.,1
Istomin D.,1
Ito T.,1
Gimeno-Traver D.,1
Kamke T.,1
Falla A.,1
Duckworth J.,1
Kuznetsov An.,1
Lacko L.,1
Levine J.,1
Lopez F.,1
Lu Y.H.,1
Malisse X.,1
Mayer F.,1
Devvarman S.,1
Nieminen J.,1
Youzhny M.,1
