,player,pts_won,net_pts,net_efficiency
0,Carlos Alcaraz,33,43,76.74418604651163
1,Rafael Nadal,40,56,71.42857142857143
2,Ugo Humbert,29,43,67.44186046511628
3,Roger Federer,260,388,67.0103092783505
4,Hubert Hurkacz,51,78,65.38461538461539
5,Thomas Enqvist,28,44,63.63636363636363
6,Tim Henman,19,32,59.375
7,Juan Martin Del Potro,21,41,51.21951219512195
8,Andy Roddick,15,34,44.11764705882353
9,Stefan Edberg,30,69,43.47826086956522
