,player,pts_won,net_pts,net_efficiency
0,Rafael Nadal,27,33,81.81818181818183
1,Stefanos Tsitsipas,41,53,77.35849056603774
2,Andy Murray,32,42,76.19047619047619
3,Alex De Minaur,35,47,74.46808510638297
4,Novak Djokovic,66,90,73.33333333333333
5,Karen Khachanov,28,40,70.0
6,Carlos Alcaraz,45,65,69.23076923076923
7,Dominic Thiem,23,35,65.71428571428571
8,Alexander Zverev,19,36,52.77777777777778
9,Jannik Sinner,19,41,46.34146341463415
