,player,pts_won,net_pts,net_efficiency
0,Rafael Nadal,392,513,76.41325536062378
1,Andy Murray,355,492,72.15447154471545
2,Novak Djokovic,541,759,71.27799736495388
3,Hubert Hurkacz,230,323,71.20743034055728
4,Stefanos Tsitsipas,251,360,69.72222222222221
5,Roger Federer,1119,1620,69.07407407407408
6,Marat Safin,174,269,64.68401486988847
7,Pete Sampras,165,272,60.66176470588235
8,Stefan Edberg,306,562,54.44839857651246
9,Andy Roddick,140,264,53.03030303030303
