,player,pts_won,net_pts,net_efficiency
0,Andy Murray,43,55,78.18181818181819
1,Dustin Brown,44,58,75.86206896551724
2,Stefanos Tsitsipas,27,36,75.0
3,Dominik Koepfer,24,33,72.72727272727273
4,Jan Lennard Struff,34,50,68.0
5,Lorenzo Musetti,32,49,65.3061224489796
6,Feliciano Lopez,20,32,62.5
7,Hubert Hurkacz,31,52,59.61538461538461
8,Roger Federer,37,63,58.730158730158735
9,Nick Kyrgios,20,40,50.0
