,player,pts_won,net_pts,net_efficiency
0,Carlos Alcaraz,82,101,81.1881188118812
1,Hugo Dellien,17,21,80.95238095238095
2,Casper Ruud,28,35,80.0
3,Rafael Nadal,28,37,75.67567567567568
4,Nicolas Jarry,24,32,75.0
5,Roberto Carballes Baena,20,27,74.07407407407408
6,Aljaz Bedene,15,21,71.42857142857143
7,Dominic Thiem,25,35,71.42857142857143
8,Pablo Carreno Busta,20,28,71.42857142857143
9,Thiago Monteiro,19,27,70.37037037037037
