,player,pts_won,net_pts,net_efficiency
0,Andy Murray,114,147,77.55102040816327
1,Rafael Nadal,65,84,77.38095238095238
2,Stan Wawrinka,33,44,75.0
3,Nikolay Davydenko,37,50,74.0
4,Novak Djokovic,71,96,73.95833333333334
5,Roger Federer,125,181,69.06077348066299
6,Jakub Mensik,24,37,64.86486486486487
7,Jiri Lehecka,21,33,63.63636363636363
8,Tomas Berdych,27,46,58.69565217391305
9,Stefan Edberg,27,53,50.943396226415096
