,player,passed_at_net,net_pts,passing_shot
0,Emil Ruusuvuori,5,20,25.0
1,Miloslav Mecir,11,46,23.91304347826087
2,Alexander Zverev,6,26,23.076923076923077
3,Philipp Kohlschreiber,5,28,17.857142857142858
4,Arthur Fils,3,17,17.647058823529413
5,Ivan Lendl,3,18,16.666666666666664
6,Tommy Haas,3,20,15.0
7,Carlos Alcaraz,2,28,7.142857142857142
8,Casper Ruud,1,17,5.88235294117647
9,Nicolas Almagro,1,17,5.88235294117647
10,Gilles Simon,2,35,5.714285714285714
