Winner,Hard
Williams S.,7
Williams V.,6
Lucic-Baroni M.,5
Vandeweghe C.,5
Pliskova Ka.,4
Pavlyuchenkova A.,4
Konta J.,4
Muguruza G.,4
Barthel M.,3
Gavrilova D.,3
Strycova B.,3
Kuznetsova S.,3
Kerber A.,3
Makarova E.,3
Cirstea S.,3
Brady J.,3
Sakkari M.,2
Jankovic J.,2
Sevastova A.,2
Ostapenko J.,2
Riske A.,2
Bacsinszky T.,2
Svitolina E.,2
Pliskova Kr.,2
Bouchard E.,2
Gibbs N.,2
Garcia C.,2
Barty A.,2
Vesnina E.,2
Duan Y.Y.,2
Wozniacki C.,2
Cibulkova D.,2
Radwanska A.,1
Witthoeft C.,1
Rogers S.,1
Putintseva Y.,1
Safarova L.,1
Suarez Navarro C.,1
Voegele S.,1
Vikhlyantseva N.,1
Vekic D.,1
Watson H.,1
Minella M.,1
Puig M.,1
Fourlis J.,1
Begu I.,1
Blinkova A.,1
Boserup J.,1
Cornet A.,1
Crawford S.,1
Dodin O.,1
Errani S.,1
Falconi I.,1
Goerges J.,1
Petkovic A.,1
Hsieh S.W.,1
Konjuh A.,1
Kovinic D.,1
Kucova K.,1
Lepchenko V.,1
Osaka N.,1
Parmentier P.,1
Peng S.,1
Zhang S.,1
