,player,pts_won,net_pts,net_efficiency
0,Petra Kvitova,49,63,77.77777777777779
1,Alison Riske Amritraj,24,31,77.41935483870968
2,Angelique Kerber,21,28,75.0
3,Elina Svitolina,21,29,72.41379310344827
4,Svetlana Kuznetsova,36,50,72.0
5,Garbine Muguruza,47,68,69.11764705882352
6,Agnieszka Radwanska,38,61,62.295081967213115
7,Petra Martic,17,28,60.71428571428571
8,Bernarda Pera,16,28,57.14285714285714
9,Caroline Wozniacki,22,42,52.38095238095239
