,player,pts_won,net_pts,net_efficiency
0,Marie Bouzkova,41,49,83.6734693877551
1,Olivia Gadecki,46,59,77.96610169491525
2,Bianca Andreescu,26,35,74.28571428571429
3,Liudmila Samsonova,18,26,69.23076923076923
4,Jessica Pegula,11,16,68.75
5,Leylah Fernandez,15,23,65.21739130434783
6,Sofia Kenin,10,16,62.5
7,Eugenie Bouchard,20,33,60.60606060606061
8,Sara Sorribes Tormo,12,21,57.14285714285714
9,Fanny Stollar,9,18,50.0
